------Generation 0------
Rule  1: 1d514798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: d5117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1d122712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1111a798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11282711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 85111432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1552b751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 51254b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 158414e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 18147121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5d514b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 13: 15117258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 181c4291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000c0000, Class:  1, CF:0.0457057, Len:  1, Fitness_tra: -510
Rule 16: 112114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 21127218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11c277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 551c4112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 811cbb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8522b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 931444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2c551232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 8c112412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 12187b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 51cc1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 2112bb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8155179c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 8551bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1115fb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51227be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 21822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 34: 38224292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 228cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21117295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51c11231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3152226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15517732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5d11245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11522b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 18524432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5515b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c1212431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5822b7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5d1b7b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5c814498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d1184b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: d58c7732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d17411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82217238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1814b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51841134, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 56: 8c244155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 125c7754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5114b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111414e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 91124212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 55831798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: dd2c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 91117be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8821719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 52224235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 68: 12511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d111161, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 70: 18821198, Class:  0, CF:  1, Len:  8, Fitness_tra: 48
Rule 71: 93c12711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d2d1b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5189b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1118711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 118174e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 12124795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d222b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 551c4211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12112212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 91182412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d81842e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 511d4b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d522211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d1224711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 122124e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 58d14be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 8228bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 881c1b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1854bb94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 211c4bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 58824211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 82811b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d1514434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8d121792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 51d22211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c551145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 51184791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 81127b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
