------Generation 0------
Rule  1: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: c815978b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 119532172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 900000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: 500000000, Class:  1, CF:0.891547, Len:  1, Fitness_tra: 1
Rule  9: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 823111177, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 11: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d0d000d00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0d0000000, Class:  6, CF:0.442718, Len:  1, Fitness_tra: -9
Rule 15: 251811872, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 16: 114111857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d53151572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 905040000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 85715b51b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000200000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 886157212, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 411514817, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 194151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0d0700000, Class:  6, CF:0.278019, Len:  2, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d00000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule 37: 400000080, Class:  6, CF:0.810784, Len:  2, Fitness_tra: 3
