------Generation 0------
Rule  1: 4111d31912813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1bbd811515251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11fc61711e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: b1a5351513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: fa1551d585d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 0900000500050, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule  7: 1fa551952115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b44195228d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: a5b1256931211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 28b1285133e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 35111d1512dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0008003ec0084, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b17553121139e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1e2c181d93d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: f661911312225, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 43a1111529811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0008000000000, Class:  1, CF:0.0548303, Len:  1, Fitness_tra: -341
Rule 18: 22ae15152d589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: a1a532cd19213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: bb2111e535981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 7113812515132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 277151181de55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a111121591d29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21f5139112155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44131e1281111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1c1d113c11331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0003000000000, Class:  0, CF:0.27929, Len:  1, Fitness_tra: 317
Rule 28: bbb2515819d33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
