------Generation 0------
Rule  1: 15615d8489382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1113d11d55118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 451125e551829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 4145d312c1563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: a6b1151d115e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 331d899d21113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 0000000000005, Class:  0, CF:0.0325495, Len:  1, Fitness_tra: 153
Rule  8: 116c111111318, Class:  1, CF:0.630389, Len: 13, Fitness_tra: 0
Rule  9: f913515355118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 77ba51586de55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000000809000, Class:  0, CF:0.876257, Len:  2, Fitness_tra: 92
Rule 12: 632915181553d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: a312953511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 71f5995285121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000e00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 68
Rule 16: 1745533128319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b272111187511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 39b3111811131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: f371155195555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 27b2931213113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b8a1211515259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b229cc529c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b445113535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 124295d555819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111133c119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bda1d51811883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 61a8551911149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1e72d51531d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4235813198521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13b9281185125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b214917581958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b16d95c51e1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d1211455d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7141425de1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b563328159151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 17151511251e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: a6a1155183511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: b819d8211e15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 16611111315c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 15f5138259911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a315d11321121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
