------Generation 0------
Rule  1: 0500500, Class:  1, CF:0.913595, Len:  2, Fitness_tra: 87
Rule  2: 1d36113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1dfa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 12ff118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 3133511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11ff1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 613a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: e1a6621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1eff151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5000600, Class:  0, CF:0.56989, Len:  2, Fitness_tra: 7
Rule 12: 15a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5133121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11f6e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000e00, Class:  1, CF:0.96485, Len:  1, Fitness_tra: 131
Rule 16: e6ff391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 9311351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 163132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1336615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11f3591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 81f1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93af12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13a3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1ea6a22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15aa915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111a331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5dff121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3513312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2931131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13af98c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: ed6f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12f3551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0500500, Class:  1, CF:0.913595, Len:  2, Fitness_tra: 0
Rule 35: 1511d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2861122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1116215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3e66e21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 8266511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e133bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3ea3622, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1263122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31a3a91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
