------Generation 0------
Rule  1: 000000000000000002, Class:  1, CF:0.0160199, Len:  1, Fitness_tra: 0
Rule  2: 000000004044000000, Class:  0, CF:0.77669, Len:  3, Fitness_tra: 168
Rule  3: 111711251242111122, Class:  1, CF:0.711572, Len: 18, Fitness_tra: 0
Rule  4: 2d5211c5811211b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 81d21181c1122c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule  7: 3aed1c1491393c1229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 0000700000000000e0, Class:  1, CF:0.160924, Len:  2, Fitness_tra: 0
Rule  9: 156822523551d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 121414252111122511, Class:  0, CF:0.940194, Len: 18, Fitness_tra: 0
Rule 11: 5115c1541e1331551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 113522588158122511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8c1c1125c221c11882, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5c5214221288212113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 00300b005250000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1515415c5111241119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 03000c005340080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1114112d15818c4441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 14cb4211b144182111, Class:  0, CF:0.999931, Len: 18, Fitness_tra: 0
Rule 20: 1165c451d92551158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12584bc1c81c112dc1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 22: 52182785cc1c112551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 25: c00000000000000060, Class:  1, CF:0.684334, Len:  2, Fitness_tra: 10
Rule 26: 158cc1cd1881841231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 153dcc113855122115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000b00000, Class:  1, CF:0.203399, Len:  1, Fitness_tra: -67
Rule 29: 13384c9cd15d573119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: e11522149ed1121511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8311bc11c144d21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8451222322c4141191, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 113111c5151c812111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000c005040080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 821121811181175111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 91184b141193181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5535c118218d511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c00000000c00000002, Class:  1, CF:0.23414, Len:  3, Fitness_tra: 2
Rule 39: 000b00000000000000, Class:  1, CF:0.119474, Len:  1, Fitness_tra: -35
Rule 40: c28411cd11c4d84122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5122b4114817cc1224, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
