------Generation 0------
Rule  1: 4111d31912813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1bbd811515251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11fc61711e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: b1a5351513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: fa1551d585d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 42f1d58318211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 16f8d11d8228e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 427535182d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 31112d3539121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000070d36e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 13b1812552558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 3e4d155523111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 48b181d151e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: f17c521d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 36a2351111825, Class:  0, CF:  1, Len: 13, Fitness_tra: 32
Rule 16: b534152511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b47d513c11991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 72395d1511853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: aef1911551221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule 21: 2471811119935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7111111881e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31f51181131c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 24
Rule 24: 45151e1341111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1c19115821511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1cbdd518519e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7721851898958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4411115851811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
