------Generation 0------
Rule  1: 1612998d31158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: a1a51d1111229, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  3: aef1311511221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 2c32111155518, Class:  1, CF:0.849462, Len: 13, Fitness_tra: -10
Rule  5: 291c11e942811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 7416c25d11992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 191e85d815551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: a13335c5115c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: bc11145d19928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: b1215312145a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7121551151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 61bd922255d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b179511185515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 7245131cdd553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3ea9511d5d815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9219915d1132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2b251c9815158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f541283813511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6e71198213112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b475dce15221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1276281599111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 612d129d65511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 332383112cd11, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 24: 72f2d58115183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22161885d3155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1239255151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b741151111819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4d126521d5521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0c007cd000600, Class:  1, CF:0.739921, Len:  5, Fitness_tra: -12
Rule 30: 1a6894dd1d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4271851111318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 391111d553512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11a5515311c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 34: f61c1d6da1518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 31be511551d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1f38d15122186, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 37: f6f5152115115, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 38: 61a552318925e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 13115ed115915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11b3d1185d125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d15521151c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4811c115d5819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
