------Generation 0------
Rule  1: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: d5cb7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: 12211, Class:  0, CF:0.935574, Len:  5, Fitness_tra: 3
Rule  4: 34211, Class:  0, CF:0.994389, Len:  5, Fitness_tra: 1
Rule  5: 12217, Class:  0, CF:0.56164, Len:  5, Fitness_tra: 0
Rule  6: 11147, Class:  1, CF:0.9293, Len:  5, Fitness_tra: 7
Rule  7: 6241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 12715, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: a4774, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: e111b, Class:  1, CF:0.937338, Len:  5, Fitness_tra: 5
Rule 11: d1c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 12: 11124, Class:  1, CF:0.95415, Len:  5, Fitness_tra: 0
Rule 13: f1141, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: 12255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e7421, Class:  1, CF:0.895193, Len:  5, Fitness_tra: 0
Rule 16: 62bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5c47b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12411, Class:  0, CF:0.913353, Len:  5, Fitness_tra: 23
Rule 20: 12122, Class:  1, CF:0.889006, Len:  5, Fitness_tra: 0
Rule 21: 584b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 22: 11121, Class:  1, CF:0.727152, Len:  5, Fitness_tra: 1
Rule 23: e1111, Class:  1, CF:0.828, Len:  5, Fitness_tra: 19
Rule 24: 9bb11, Class:  1, CF:0.460327, Len:  5, Fitness_tra: -2
Rule 25: 121b2, Class:  1, CF:0.868509, Len:  5, Fitness_tra: 0
Rule 26: e1144, Class:  1, CF:0.996866, Len:  5, Fitness_tra: 0
Rule 27: 92128, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 38221, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 52171, Class:  1, CF:0.643859, Len:  5, Fitness_tra: 0
Rule 30: 11114, Class:  1, CF:0.579628, Len:  5, Fitness_tra: 4
Rule 31: 91212, Class:  1, CF:0.89215, Len:  5, Fitness_tra: 0
Rule 32: 14225, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 12124, Class:  1, CF:0.825708, Len:  5, Fitness_tra: 0
Rule 34: 11425, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 81441, Class:  1, CF:0.615538, Len:  5, Fitness_tra: 0
Rule 36: e24cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11442, Class:  1, CF:0.936456, Len:  5, Fitness_tra: 0
Rule 38: 17412, Class:  1, CF:0.224354, Len:  5, Fitness_tra: 0
Rule 39: 51174, Class:  1, CF:0.986226, Len:  5, Fitness_tra: 18
Rule 40: 1c1b4, Class:  0, CF:0.978412, Len:  5, Fitness_tra: 0
Rule 41: 581bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 121b1, Class:  0, CF:0.0997429, Len:  5, Fitness_tra: 0
Rule 43: 11112, Class:  1, CF:0.68681, Len:  5, Fitness_tra: 3
Rule 44: edc2b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 9d421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 3d4b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 61722, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 1c1bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 591b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 14141, Class:  1, CF:0.111387, Len:  5, Fitness_tra: 0
Rule 52: 912b2, Class:  1, CF:0.98981, Len:  5, Fitness_tra: 0
Rule 53: 11317, Class:  1, CF:0.476797, Len:  5, Fitness_tra: 20
Rule 54: 92217, Class:  1, CF:0.301387, Len:  5, Fitness_tra: 0
Rule 55: 18141, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 55c74, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 911b4, Class:  1, CF:0.994286, Len:  5, Fitness_tra: 5
Rule 58: e1718, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 59: 1117b, Class:  1, CF:0.876679, Len:  5, Fitness_tra: 9
Rule 60: 1dc2b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91b12, Class:  1, CF:0.901168, Len:  5, Fitness_tra: 0
Rule 63: 34744, Class:  0, CF:0.717955, Len:  5, Fitness_tra: 0
Rule 64: 14252, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 31484, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3428a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c111, Class:  0, CF:0.999906, Len:  5, Fitness_tra: 118
Rule 69: d224b, Class:  1, CF:0.600643, Len:  5, Fitness_tra: 0
Rule 70: 18814, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 11441, Class:  1, CF:0.373548, Len:  5, Fitness_tra: 0
Rule 72: f1422, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 8847b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 98241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 1317b, Class:  1, CF:0.929582, Len:  5, Fitness_tra: 1
Rule 76: 61811, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: d1442, Class:  1, CF:0.978333, Len:  5, Fitness_tra: 0
Rule 78: 18121, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 34424, Class:  0, CF:0.767689, Len:  5, Fitness_tra: 0
Rule 80: 13411, Class:  0, CF:0.224813, Len:  5, Fitness_tra: -1
Rule 81: 13147, Class:  1, CF:0.959972, Len:  5, Fitness_tra: 0
Rule 82: 91441, Class:  1, CF:0.931151, Len:  5, Fitness_tra: 0
Rule 83: 14481, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 512b1, Class:  1, CF:0.803606, Len:  5, Fitness_tra: 0
Rule 85: 14b51, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3114a, Class:  0, CF:0.947993, Len:  5, Fitness_tra: 0
Rule 88: 9d24b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 3c472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 1c7b4, Class:  0, CF:0.973885, Len:  5, Fitness_tra: 0
Rule 91: 314c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d11b2, Class:  1, CF:0.986839, Len:  5, Fitness_tra: 55
Rule 93: 92725, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 3122b, Class:  0, CF:0.617892, Len:  5, Fitness_tra: 0
Rule 95: 91424, Class:  1, CF:0.988136, Len:  5, Fitness_tra: 0
Rule 96: 32142, Class:  0, CF:0.693052, Len:  5, Fitness_tra: 0
Rule 97: 11747, Class:  1, CF:0.827924, Len:  5, Fitness_tra: 0
Rule 98: 51841, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 18211, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule100: 3478a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.1928
------Result------
Miss_rate(tra)	:48.1928
Miss_rate(tst)	:4.54545
ARL				:4.67391

------Generation 0------
Rule  1: 1c111, Class:  0, CF:0.999906, Len:  5, Fitness_tra: 53
Rule  2: d11b2, Class:  1, CF:0.986839, Len:  5, Fitness_tra: 39
Rule  3: 12411, Class:  0, CF:0.913353, Len:  5, Fitness_tra: 2
Rule  4: 11317, Class:  1, CF:0.476797, Len:  5, Fitness_tra: 0
Rule  5: e1111, Class:  1, CF:0.828, Len:  5, Fitness_tra: 19
Rule  6: 51174, Class:  1, CF:0.986226, Len:  5, Fitness_tra: 7
Rule  7: 1117b, Class:  1, CF:0.876679, Len:  5, Fitness_tra: 1
Rule  8: 11147, Class:  1, CF:0.9293, Len:  5, Fitness_tra: 7
Rule  9: e111b, Class:  1, CF:0.937338, Len:  5, Fitness_tra: 3
Rule 10: 911b4, Class:  1, CF:0.994286, Len:  5, Fitness_tra: 5
Rule 11: 11114, Class:  1, CF:0.579628, Len:  5, Fitness_tra: 1
Rule 12: 11112, Class:  1, CF:0.68681, Len:  5, Fitness_tra: 1
Rule 13: 12211, Class:  0, CF:0.935574, Len:  5, Fitness_tra: 0
Rule 14: 18211, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 11121, Class:  1, CF:0.727152, Len:  5, Fitness_tra: 0
Rule 16: 1317b, Class:  1, CF:0.929582, Len:  5, Fitness_tra: 0
Rule 17: 34211, Class:  0, CF:0.994389, Len:  5, Fitness_tra: 1
Rule 18: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d5cb7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 12122, Class:  1, CF:0.889006, Len:  5, Fitness_tra: 0
Rule 21: 584b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 22: 6241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 12715, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
