------Generation 0------
Rule  1: 31471, Class:  1, CF:0.0670529, Len:  5, Fitness_tra: 0
Rule  2: 1127b, Class:  2, CF:0.224, Len:  5, Fitness_tra: 0
Rule  3: 31c47, Class:  1, CF:0.990521, Len:  5, Fitness_tra: 0
Rule  4: d8472, Class:  2, CF:0.904993, Len:  5, Fitness_tra: 0
Rule  5: 00000, Class:  2, CF:0.398964, Len:  0, Fitness_tra: -19
Rule  6: 52277, Class:  0, CF:0.0682354, Len:  5, Fitness_tra: 0
Rule  7: 18121, Class:  2, CF:0.162973, Len:  5, Fitness_tra: 0
Rule  8: d8c11, Class:  1, CF:0.912779, Len:  5, Fitness_tra: 0
Rule  9: 11241, Class:  2, CF:0.265249, Len:  5, Fitness_tra: 0
Rule 10: 11372, Class:  0, CF:0.769031, Len:  5, Fitness_tra: 0
Rule 11: 11121, Class:  0, CF:0.0806264, Len:  5, Fitness_tra: 0
Rule 12: e14c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 91411, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 07000, Class:  2, CF:0.756349, Len:  1, Fitness_tra: 118
Rule 16: 21121, Class:  0, CF:0.499083, Len:  5, Fitness_tra: 0
Rule 17: 12cb4, Class:  1, CF:0.771678, Len:  5, Fitness_tra: 0
Rule 18: 91c74, Class:  1, CF:0.331047, Len:  5, Fitness_tra: 0
Rule 19: 21172, Class:  0, CF:0.869466, Len:  5, Fitness_tra: 0
Rule 20: 213b1, Class:  0, CF:0.259677, Len:  5, Fitness_tra: 0
Rule 21: 15121, Class:  1, CF:0.840809, Len:  5, Fitness_tra: 0
Rule 22: d2441, Class:  2, CF:0.576944, Len:  5, Fitness_tra: 0
Rule 23: 31241, Class:  1, CF:0.430331, Len:  5, Fitness_tra: 0
Rule 24: 55744, Class:  1, CF:0.707348, Len:  5, Fitness_tra: 0
Rule 25: 911b1, Class:  0, CF:0.881485, Len:  5, Fitness_tra: 1
Rule 26: 5c2b7, Class:  2, CF:0.961793, Len:  5, Fitness_tra: 0
Rule 27: 00000, Class:  2, CF:0.398964, Len:  0, Fitness_tra: 0
Rule 28: 85112, Class:  2, CF:0.0653824, Len:  5, Fitness_tra: 0
Rule 29: 11512, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 31: 5c222, Class:  2, CF:0.85158, Len:  5, Fitness_tra: 0
Rule 32: 12112, Class:  2, CF:0.474179, Len:  5, Fitness_tra: 0
Rule 33: 15111, Class:  1, CF:0.893844, Len:  5, Fitness_tra: 0
Rule 34: 51414, Class:  2, CF:0.0783215, Len:  5, Fitness_tra: 0
Rule 35: 12474, Class:  2, CF:0.11781, Len:  5, Fitness_tra: 0
Rule 36: 51221, Class:  0, CF:0.288085, Len:  5, Fitness_tra: 0
Rule 37: 13172, Class:  0, CF:0.845794, Len:  5, Fitness_tra: 0
Rule 38: d8171, Class:  2, CF:0.778343, Len:  5, Fitness_tra: 0
Rule 39: 12117, Class:  2, CF:0.668502, Len:  5, Fitness_tra: 0
Rule 40: 11421, Class:  2, CF:0.242548, Len:  5, Fitness_tra: 0
Rule 41: 11442, Class:  0, CF:0.644657, Len:  5, Fitness_tra: 0
Rule 42: 32127, Class:  2, CF:0.194031, Len:  5, Fitness_tra: 0
Rule 43: 13144, Class:  0, CF:0.805013, Len:  5, Fitness_tra: 0
Rule 44: 00c00, Class:  1, CF:0.917323, Len:  1, Fitness_tra: 10
Rule 45: 9c241, Class:  2, CF:0.446586, Len:  5, Fitness_tra: 0
Rule 46: 13177, Class:  0, CF:0.632722, Len:  5, Fitness_tra: 0
Rule 47: 98127, Class:  2, CF:0.484727, Len:  5, Fitness_tra: 0
Rule 48: 317b2, Class:  2, CF:0.360664, Len:  5, Fitness_tra: 0
Rule 49: 3c44b, Class:  2, CF:0.100171, Len:  5, Fitness_tra: 0
Rule 50: 61221, Class:  1, CF:0.97642, Len:  5, Fitness_tra: 0
Rule 51: 3b211, Class:  2, CF:0.734445, Len:  5, Fitness_tra: 0
Rule 52: 91211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51c27, Class:  2, CF:0.328261, Len:  5, Fitness_tra: 0
Rule 54: 1c177, Class:  2, CF:0.933743, Len:  5, Fitness_tra: 0
Rule 55: 11447, Class:  0, CF:0.0528282, Len:  5, Fitness_tra: 0
