------Generation 0------
Rule  1: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 217711127b, Class:  4, CF:0.0847622, Len: 10, Fitness_tra: -10
Rule  3: 41b4af7772, Class:  4, CF:0.999939, Len: 10, Fitness_tra: 0
Rule  4: 7247414221, Class:  2, CF:0.944689, Len: 10, Fitness_tra: 231
Rule  5: 27b1111241, Class:  2, CF:0.598608, Len: 10, Fitness_tra: 783
Rule  6: 2477112272, Class:  4, CF:0.110436, Len: 10, Fitness_tra: 0
Rule  7: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: b2bbc94b22, Class:  2, CF:0.882272, Len: 10, Fitness_tra: 0
Rule  9: 4112114114, Class:  4, CF:0.216884, Len: 10, Fitness_tra: 98
Rule 10: bb471f7441, Class:  4, CF:0.998678, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 272b59b114, Class:  2, CF:0.938821, Len: 10, Fitness_tra: 0
Rule 13: 221b297241, Class:  1, CF:0.127469, Len: 10, Fitness_tra: 0
Rule 14: 22272d4471, Class:  2, CF:0.101646, Len: 10, Fitness_tra: 0
Rule 15: 2b17f6b7b7, Class:  4, CF:0.999311, Len: 10, Fitness_tra: 0
Rule 16: 21222612bb, Class:  4, CF:0.999618, Len: 10, Fitness_tra: 1
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 47222141b7, Class:  2, CF:0.306044, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1411152714, Class:  2, CF:0.738062, Len: 10, Fitness_tra: -5241
Rule 22: 2477451421, Class:  2, CF:0.89005, Len: 10, Fitness_tra: 53
Rule 23: 12171f7271, Class:  4, CF:0.946452, Len: 10, Fitness_tra: -5
Rule 24: 2411a31721, Class:  4, CF:0.99672, Len: 10, Fitness_tra: 2378
Rule 25: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11743a7127, Class:  4, CF:0.995009, Len: 10, Fitness_tra: 0
Rule 27: 44145f7b24, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 11729a7211, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 821be329d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000c0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b1441fb441, Class:  4, CF:0.99924, Len: 10, Fitness_tra: 0
Rule 33: b121191b2b, Class:  2, CF:0.596811, Len: 10, Fitness_tra: 187
Rule 34: 2b17811747, Class:  2, CF:0.99779, Len: 10, Fitness_tra: 0
Rule 35: 711b187217, Class:  2, CF:0.818745, Len: 10, Fitness_tra: 1
Rule 36: 4111534124, Class:  2, CF:0.744469, Len: 10, Fitness_tra: -8
Rule 37: 1111834111, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7171dd7144, Class:  2, CF:0.999443, Len: 10, Fitness_tra: 10
Rule 39: 142b5f21c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 46711522b4, Class:  2, CF:0.994224, Len: 10, Fitness_tra: 0
Rule 42: 21772517b7, Class:  2, CF:0.77862, Len: 10, Fitness_tra: 0
Rule 43: b8b4a32122, Class:  4, CF:0.999484, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4bb48e4147, Class:  2, CF:0.998007, Len: 10, Fitness_tra: 0
Rule 46: 2b72154771, Class:  2, CF:0.996029, Len: 10, Fitness_tra: 0
Rule 47: 18cb157517, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 12bb2e71b7, Class:  1, CF:0.789638, Len: 10, Fitness_tra: 38
Rule 49: 2117487214, Class:  2, CF:0.922738, Len: 10, Fitness_tra: 0
Rule 50: 21b2c54414, Class:  2, CF:0.986922, Len: 10, Fitness_tra: 0
Rule 51: b7441a4b44, Class:  4, CF:0.99998, Len: 10, Fitness_tra: 0
Rule 52: b32d1d2b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4c41517174, Class:  2, CF:0.994971, Len: 10, Fitness_tra: 1
Rule 54: b1175eb421, Class:  2, CF:0.86362, Len: 10, Fitness_tra: -1413
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 162b13421b, Class:  4, CF:0.125277, Len: 10, Fitness_tra: 0
Rule 57: 434731122b, Class:  2, CF:0.474072, Len: 10, Fitness_tra: 3
Rule 58: 2247312441, Class:  4, CF:0.312643, Len: 10, Fitness_tra: 0
Rule 59: 2722f6bbb4, Class:  4, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 60: 1214137217, Class:  4, CF:0.582011, Len: 10, Fitness_tra: -259
Rule 61: c3142ebd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 14221a4412, Class:  4, CF:0.999091, Len: 10, Fitness_tra: 1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 217119221c, Class:  2, CF:0.995972, Len: 10, Fitness_tra: 0
