------Generation 0------
Rule  1: 11585191d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: e2511951d8135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000b0c0000, Class:  1, CF:0.448626, Len:  2, Fitness_tra: 10
Rule  4: 1458111455535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 111112152914c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 1419115d87511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5111211111112, Class:  0, CF:0.243445, Len: 13, Fitness_tra: 0
Rule  8: 1111135c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3151d13155d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000400000050, Class:  0, CF:0.389071, Len:  2, Fitness_tra: 23
Rule 11: 9411251811113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 0000400000d50, Class:  0, CF:0.0439596, Len:  3, Fitness_tra: 0
Rule 13: 1251112117111, Class:  2, CF:0.0602754, Len: 13, Fitness_tra: 0
Rule 14: 0700000000d50, Class:  1, CF:0.00364154, Len:  3, Fitness_tra: 0
Rule 15: 1251212121151, Class:  0, CF:0.220401, Len: 13, Fitness_tra: 0
Rule 16: 151213d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1251411114111, Class:  2, CF:0.877054, Len: 13, Fitness_tra: 4
Rule 18: 1412135cd111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ec11239251131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1151115d22112, Class:  1, CF:0.372095, Len: 13, Fitness_tra: 0
Rule 21: 111521512c531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1111211312514, Class:  1, CF:0.755027, Len: 13, Fitness_tra: 0
Rule 23: 123c513151111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 151181b12141c, Class:  2, CF:0.751156, Len: 13, Fitness_tra: 0
Rule 25: 0009000007007, Class:  1, CF:0.503432, Len:  3, Fitness_tra: -1
Rule 26: 1451155152131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1115141111112, Class:  1, CF:0.187242, Len: 13, Fitness_tra: 0
Rule 28: 0000090004004, Class:  0, CF:0.668224, Len:  3, Fitness_tra: 2
Rule 29: 2155c15112117, Class:  1, CF:0.992217, Len: 13, Fitness_tra: 0
Rule 30: 58e1515821111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 812d12c811511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 11151c712312c, Class:  1, CF:0.266149, Len: 13, Fitness_tra: 0
Rule 33: 3218855252511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11512173c122c, Class:  0, CF:0.935847, Len: 13, Fitness_tra: 0
Rule 35: 3211131811161, Class:  2, CF:0.91507, Len: 13, Fitness_tra: 2
Rule 36: 00d000700040c, Class:  0, CF:0.840828, Len:  4, Fitness_tra: -1
Rule 37: 3111511118515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8185411152511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 300800d005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1131112d8121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 121211d121131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 8700f00007000, Class:  1, CF:0.885554, Len:  4, Fitness_tra: -1
Rule 43: 3151851c11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5131111121241, Class:  1, CF:0.314822, Len: 13, Fitness_tra: 0
Rule 45: 1151135215511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 513151d282131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000807040000, Class:  0, CF:0.326018, Len:  3, Fitness_tra: -3
Rule 48: 1111212112111, Class:  2, CF:0.0739577, Len: 13, Fitness_tra: 0
Rule 49: 5115cd511211b, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 14512118121e1, Class:  1, CF:0.070582, Len: 13, Fitness_tra: 0
Rule 51: 9511121581211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 2155151811191, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 1c91133551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5111215222531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 8215115252111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111181b111111, Class:  2, CF:0.777859, Len: 13, Fitness_tra: 0
Rule 57: 1151111222511, Class:  1, CF:0.694417, Len: 13, Fitness_tra: 0
Rule 58: 2415112111111, Class:  2, CF:0.163966, Len: 13, Fitness_tra: 0
Rule 59: 00007050d0000, Class:  0, CF:0.695849, Len:  3, Fitness_tra: 2
Rule 60: 0000807040000, Class:  0, CF:0.326018, Len:  3, Fitness_tra: 0
Rule 61: 3152111115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111131111111, Class:  1, CF:0.145215, Len: 13, Fitness_tra: 0
Rule 63: 8221115511111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 1211591215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3251151181d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2255111112111, Class:  2, CF:0.97979, Len: 13, Fitness_tra: 1
Rule 67: 5111111221411, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1151124181242, Class:  0, CF:0.460524, Len: 13, Fitness_tra: 0
Rule 69: e15c115211215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 3111111215295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111d211154511, Class:  0, CF:0.707322, Len: 13, Fitness_tra: 0
Rule 72: 000000c000000, Class:  0, CF:0.13998, Len:  1, Fitness_tra: -6
Rule 73: 11311951551d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 51d5811111111, Class:  2, CF:0.993156, Len: 13, Fitness_tra: 0
Rule 75: 1111151117114, Class:  1, CF:0.122718, Len: 13, Fitness_tra: 0
Rule 76: 2151112212511, Class:  0, CF:0.12565, Len: 13, Fitness_tra: 0
Rule 77: 000000c000500, Class:  1, CF:0.321742, Len:  2, Fitness_tra: 3
Rule 78: 1111111111511, Class:  1, CF:0.966087, Len: 13, Fitness_tra: 1
Rule 79: 3115811111221, Class:  1, CF:0.992946, Len: 13, Fitness_tra: 0
Rule 80: 1152111151811, Class:  1, CF:0.0790507, Len: 13, Fitness_tra: 0
Rule 81: 2111111181151, Class:  0, CF:0.0878109, Len: 13, Fitness_tra: 0
Rule 82: 1c3d591111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000807000000, Class:  0, CF:0.11954, Len:  2, Fitness_tra: -6
Rule 84: 3115127181241, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1111211112132, Class:  2, CF:0.870408, Len: 13, Fitness_tra: 0
Rule 86: 1158111155591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1111131255553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5215118114512, Class:  0, CF:0.346746, Len: 13, Fitness_tra: 0
Rule 89: 311121e115191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3231115121111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 12551888211e1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 1125111812112, Class:  2, CF:0.864489, Len: 13, Fitness_tra: 2
Rule 93: 000000c000500, Class:  1, CF:0.321742, Len:  2, Fitness_tra: 0
Rule 94: 3252111255515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5515827148811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1115812113228, Class:  1, CF:0.0709773, Len: 13, Fitness_tra: 0
Rule 98: e21c195155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2215215111134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1851121111442, Class:  0, CF:0.482865, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.7324
------Result------
Miss_rate(tra)	:38.7324
Miss_rate(tst)	:38.8889
ARL				:10.6515

------Generation 0------
Rule  1: 0000400000050, Class:  0, CF:0.389071, Len:  2, Fitness_tra: 3
Rule  2: 000000b0c0000, Class:  1, CF:0.448626, Len:  2, Fitness_tra: 8
Rule  3: 1251411114111, Class:  2, CF:0.877054, Len: 13, Fitness_tra: 5
Rule  4: 000000c000500, Class:  1, CF:0.321742, Len:  2, Fitness_tra: 6
Rule  5: 1125111812112, Class:  2, CF:0.864489, Len: 13, Fitness_tra: 2
Rule  6: 3211131811161, Class:  2, CF:0.91507, Len: 13, Fitness_tra: 2
Rule  7: 00007050d0000, Class:  0, CF:0.695849, Len:  3, Fitness_tra: 3
Rule  8: 0000090004004, Class:  0, CF:0.668224, Len:  3, Fitness_tra: 0
Rule  9: 2255111112111, Class:  2, CF:0.97979, Len: 13, Fitness_tra: 1
Rule 10: 1111111111511, Class:  1, CF:0.966087, Len: 13, Fitness_tra: 2
Rule 11: 11585191d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000400000d50, Class:  0, CF:0.0439596, Len:  3, Fitness_tra: 0
Rule 13: 1251112117111, Class:  2, CF:0.0602754, Len: 13, Fitness_tra: 0
Rule 14: 0700000000d50, Class:  1, CF:0.00364154, Len:  3, Fitness_tra: 0
Rule 15: 1251212121151, Class:  0, CF:0.220401, Len: 13, Fitness_tra: 0
Rule 16: 151213d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
