------Generation 0------
Rule  1: 1115111151535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 2111158112511, Class:  1, CF:0.183092, Len: 13, Fitness_tra: 0
Rule  3: 0000008084550, Class:  0, CF:0.497718, Len:  5, Fitness_tra: 0
Rule  4: 2000000200002, Class:  0, CF:0.124535, Len:  3, Fitness_tra: 0
Rule  5: 111d117111212, Class:  1, CF:0.765164, Len: 13, Fitness_tra: 0
Rule  6: 1c9115d812135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1c51115851111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 11151c2119278, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1215111321111, Class:  2, CF:0.351411, Len: 13, Fitness_tra: 0
Rule 10: 1219111151211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 515d411312112, Class:  2, CF:0.913298, Len: 13, Fitness_tra: 0
Rule 12: 0090590000000, Class:  1, CF:0.80212, Len:  3, Fitness_tra: 0
Rule 13: 0020000000002, Class:  0, CF:0.229257, Len:  2, Fitness_tra: -2
Rule 14: 923c115118511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3218115151119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5115847111121, Class:  1, CF:0.0412104, Len: 13, Fitness_tra: 0
Rule 17: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0003000004004, Class:  0, CF:0.669966, Len:  3, Fitness_tra: 4
Rule 19: 1c1185115853d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 9ce1551111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5131141141221, Class:  0, CF:0.242129, Len: 13, Fitness_tra: 0
Rule 22: 1c11135111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1152111511511, Class:  1, CF:0.991466, Len: 13, Fitness_tra: 0
Rule 24: 815321118119b, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 15d522431921c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1111515211111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1111111153211, Class:  1, CF:0.969272, Len: 13, Fitness_tra: 0
Rule 28: 2459411181131, Class:  2, CF:0.913031, Len: 13, Fitness_tra: 0
Rule 29: 3ce55e1115519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1235195112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 313511d181511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
