------Generation 0------
Rule  1: 00080090, Class:  0, CF:0.134477, Len:  2, Fitness_tra: 0
Rule  2: 00000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule  3: 15122b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: d2112492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule  6: 1151729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: c2c42292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 91d214e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 9121bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 51124419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 855cbb95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11217111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 51541114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 11514292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5811bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 31cc1131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 9d1c21e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 555c4be5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c8127b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21d1b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11187b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d5551458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 9814223c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15d42412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21811b9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 112c7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1511125c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 111211e4, Class:  1, CF:0.142117, Len:  8, Fitness_tra: 0
Rule 29: 15111b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d521712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: dd2d7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000050, Class:  1, CF:0.0729601, Len:  1, Fitness_tra: -690
Rule 33: 8d5cb434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 512c1134, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 35: 5d814b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c0000, Class:  0, CF:0.324862, Len:  1, Fitness_tra: 443
Rule 37: 2c514211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d8111b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00b00000, Class:  1, CF:0.0332843, Len:  1, Fitness_tra: -107
Rule 40: 5211b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 42: 52544492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25817291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d1c24118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 52224191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5852bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 224c2298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22d2bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 88117214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51d21152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 52: 11851191, Class:  0, CF:0.650817, Len:  8, Fitness_tra: 0
Rule 53: 18524191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11842435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12127b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 88222b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12524212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55dc171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5521b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1521b458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 82112191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 62: 28884452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d81c2714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
