------Generation 0------
Rule  1: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5506, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule  3: 0053, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 3511, Class:  0, CF:0.16949, Len:  4, Fitness_tra: 5
Rule  5: 1311, Class:  1, CF:0.116229, Len:  4, Fitness_tra: 0
Rule  6: 6411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1332, Class:  2, CF:0.0821619, Len:  4, Fitness_tra: 0
Rule  9: 5331, Class:  0, CF:0.413632, Len:  4, Fitness_tra: 1
Rule 10: 4400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1211, Class:  0, CF:0.105973, Len:  4, Fitness_tra: 0
Rule 12: 2055, Class:  2, CF:0.0576589, Len:  3, Fitness_tra: 0
Rule 13: 6113, Class:  1, CF:0.136557, Len:  4, Fitness_tra: 0
Rule 14: 9151, Class:  1, CF:0.228616, Len:  4, Fitness_tra: -1
Rule 15: 5065, Class:  0, CF:0.111084, Len:  3, Fitness_tra: 0
Rule 16: 5550, Class:  1, CF:0.0985689, Len:  3, Fitness_tra: -1
Rule 17: 1316, Class:  1, CF:0.246684, Len:  4, Fitness_tra: 0
Rule 18: 1313, Class:  1, CF:0.218117, Len:  4, Fitness_tra: 0
Rule 19: 6245, Class:  2, CF:0.97543, Len:  4, Fitness_tra: 11
Rule 20: 0200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 312c, Class:  2, CF:0.890096, Len:  4, Fitness_tra: 10
Rule 22: 1253, Class:  1, CF:0.0399594, Len:  4, Fitness_tra: 0
Rule 23: 2331, Class:  0, CF:0.03547, Len:  4, Fitness_tra: 0
Rule 24: 5571, Class:  0, CF:  1, Len:  4, Fitness_tra: 12
Rule 25: 3334, Class:  2, CF:0.290109, Len:  4, Fitness_tra: 0
Rule 26: 3211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31f1, Class:  1, CF:0.25007, Len:  4, Fitness_tra: -1
Rule 29: 3040, Class:  2, CF:0.196041, Len:  2, Fitness_tra: 0
Rule 30: 4036, Class:  0, CF:0.600532, Len:  3, Fitness_tra: 10
Rule 31: 5151, Class:  1, CF:0.167715, Len:  4, Fitness_tra: -1
Rule 32: 2411, Class:  0, CF:0.51268, Len:  4, Fitness_tra: 17
Rule 33: 0500, Class:  0, CF:0.0550254, Len:  1, Fitness_tra: 10
Rule 34: 1111, Class:  1, CF:0.0448104, Len:  4, Fitness_tra: 0
