------Generation 0------
Rule  1: 6111, Class:  1, CF:0.198623, Len:  4, Fitness_tra: 0
Rule  2: 4256, Class:  0, CF:0.573489, Len:  4, Fitness_tra: 10
Rule  3: 3451, Class:  2, CF:0.320279, Len:  4, Fitness_tra: 2
Rule  4: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 5020, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 3111, Class:  1, CF:0.168118, Len:  4, Fitness_tra: 0
Rule  7: 1622, Class:  2, CF:0.94097, Len:  4, Fitness_tra: 0
Rule  8: 5405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2053, Class:  0, CF:0.0418552, Len:  3, Fitness_tra: 0
Rule 10: 1311, Class:  1, CF:0.142359, Len:  4, Fitness_tra: 0
Rule 11: 03b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 6163, Class:  1, CF:0.487856, Len:  4, Fitness_tra: -3
Rule 15: 3117, Class:  1, CF:0.0743427, Len:  4, Fitness_tra: 0
Rule 16: 1125, Class:  2, CF:0.920916, Len:  4, Fitness_tra: 14
Rule 17: 1111, Class:  1, CF:0.0762848, Len:  4, Fitness_tra: 0
Rule 18: 0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5916, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 20: 2151, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2423, Class:  0, CF:0.47108, Len:  4, Fitness_tra: 4
Rule 22: 1151, Class:  2, CF:0.431825, Len:  4, Fitness_tra: 0
Rule 23: 1111, Class:  1, CF:0.0762848, Len:  4, Fitness_tra: 0
Rule 24: 1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1b11, Class:  1, CF:0.219063, Len:  4, Fitness_tra: -1
Rule 26: 3640, Class:  2, CF:0.818871, Len:  3, Fitness_tra: 22
Rule 27: 1111, Class:  1, CF:0.0762848, Len:  4, Fitness_tra: 0
