------Generation 0------
Rule  1: 1111, Class:  1, CF:0.0469322, Len:  4, Fitness_tra: 0
Rule  2: 4369, Class:  2, CF:0.18354, Len:  4, Fitness_tra: 0
Rule  3: 1212, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 5513, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule  5: 1251, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 1111, Class:  1, CF:0.0469322, Len:  4, Fitness_tra: 0
Rule  7: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1633, Class:  1, CF:0.456535, Len:  4, Fitness_tra: 0
Rule 10: 3121, Class:  2, CF:0.512737, Len:  4, Fitness_tra: 0
Rule 11: 1123, Class:  2, CF:0.0649883, Len:  4, Fitness_tra: 0
Rule 12: 1161, Class:  1, CF:0.150166, Len:  4, Fitness_tra: 0
Rule 13: 4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1333, Class:  1, CF:0.42549, Len:  4, Fitness_tra: 0
Rule 15: 2455, Class:  2, CF:0.414954, Len:  4, Fitness_tra: 0
Rule 16: 0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5266, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 18: 6602, Class:  2, CF:0.870462, Len:  3, Fitness_tra: 6
Rule 19: 3505, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1261, Class:  0, CF:0.354285, Len:  4, Fitness_tra: 12
Rule 21: 5b11, Class:  0, CF:0.745306, Len:  4, Fitness_tra: 17
Rule 22: 4113, Class:  0, CF:0.0906441, Len:  4, Fitness_tra: 0
Rule 23: 5215, Class:  0, CF:0.286058, Len:  4, Fitness_tra: 14
Rule 24: 1651, Class:  2, CF:0.926387, Len:  4, Fitness_tra: 6
Rule 25: 9612, Class:  1, CF:0.0839739, Len:  4, Fitness_tra: 0
Rule 26: 3315, Class:  2, CF:0.779112, Len:  4, Fitness_tra: 1
Rule 27: 1113, Class:  1, CF:0.139219, Len:  4, Fitness_tra: 0
Rule 28: d411, Class:  0, CF:0.605452, Len:  4, Fitness_tra: 18
Rule 29: 0080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13b4, Class:  2, CF:0.521773, Len:  4, Fitness_tra: 5
Rule 31: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0304, Class:  2, CF:0.354347, Len:  2, Fitness_tra: 22
Rule 33: 5007, Class:  0, CF:0.267288, Len:  2, Fitness_tra: 18
Rule 34: 0030, Class:  0, CF:0.0297908, Len:  1, Fitness_tra: 5
Rule 35: 3220, Class:  2, CF:0.107902, Len:  3, Fitness_tra: 0
Rule 36: 7255, Class:  2, CF:  1, Len:  4, Fitness_tra: 12
Rule 37: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1133, Class:  1, CF:0.21188, Len:  4, Fitness_tra: 0
Rule 39: 111b, Class:  1, CF:0.19324, Len:  4, Fitness_tra: 0
Rule 40: 1612, Class:  2, CF:0.497342, Len:  4, Fitness_tra: 5
Rule 41: 1116, Class:  1, CF:0.126416, Len:  4, Fitness_tra: 0
Rule 42: 3115, Class:  2, CF:0.568845, Len:  4, Fitness_tra: -1
Rule 43: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4036, Class:  0, CF:0.801229, Len:  3, Fitness_tra: 18
Rule 45: 0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6020, Class:  2, CF:0.445716, Len:  2, Fitness_tra: 20
Rule 47: 2342, Class:  2, CF:0.602541, Len:  4, Fitness_tra: 13
Rule 48: 0455, Class:  2, CF:0.605489, Len:  3, Fitness_tra: 17
Rule 49: 1431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9135, Class:  1, CF:0.338113, Len:  4, Fitness_tra: -2
Rule 51: 3111, Class:  1, CF:0.184223, Len:  4, Fitness_tra: 0
Rule 52: 5020, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 9122, Class:  2, CF:0.106595, Len:  4, Fitness_tra: 1
Rule 54: 0500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6005, Class:  2, CF:0.459271, Len:  2, Fitness_tra: 10
Rule 56: 0050, Class:  2, CF:0.0258287, Len:  1, Fitness_tra: -10
Rule 57: 5520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6552, Class:  2, CF:0.815092, Len:  4, Fitness_tra: 1
Rule 59: 0030, Class:  0, CF:0.0297908, Len:  1, Fitness_tra: 0
Rule 60: 4533, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule 61: 3116, Class:  1, CF:0.338168, Len:  4, Fitness_tra: 1
Rule 62: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0050, Class:  2, CF:0.0258287, Len:  1, Fitness_tra: 0
Rule 64: 4144, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0034, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3512, Class:  1, CF:0.0516354, Len:  4, Fitness_tra: 0
Rule 68: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1143, Class:  1, CF:0.00291897, Len:  4, Fitness_tra: 0
Rule 70: 1415, Class:  2, CF:0.0606588, Len:  4, Fitness_tra: -1
Rule 71: 03b0, Class:  2, CF:0.0421655, Len:  2, Fitness_tra: 0
Rule 72: 3225, Class:  2, CF:0.925856, Len:  4, Fitness_tra: 6
Rule 73: 0000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1236, Class:  0, CF:0.669459, Len:  4, Fitness_tra: 5
Rule 75: 3311, Class:  1, CF:0.186496, Len:  4, Fitness_tra: 0
Rule 76: 44c0, Class:  1, CF:0.0834648, Len:  3, Fitness_tra: -4
Rule 77: 1331, Class:  1, CF:0.252478, Len:  4, Fitness_tra: 0
Rule 78: 0463, Class:  0, CF:0.682058, Len:  3, Fitness_tra: 10
Rule 79: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5654, Class:  2, CF:0.920785, Len:  4, Fitness_tra: 8
Rule 81: 111f, Class:  1, CF:0.105658, Len:  4, Fitness_tra: 0
Rule 82: 0053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1b92, Class:  2, CF:0.974629, Len:  4, Fitness_tra: 13
Rule 84: 2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 06b0, Class:  2, CF:0.174595, Len:  2, Fitness_tra: -1
Rule 86: 1142, Class:  2, CF:0.567675, Len:  4, Fitness_tra: 8
Rule 87: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 88: 5511, Class:  0, CF:0.984713, Len:  4, Fitness_tra: 21
Rule 89: 6364, Class:  2, CF:0.124473, Len:  4, Fitness_tra: 0
Rule 90: 6141, Class:  2, CF:0.0878324, Len:  4, Fitness_tra: 0
Rule 91: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3345, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 93: 1111, Class:  1, CF:0.0469322, Len:  4, Fitness_tra: 0
Rule 94: 3611, Class:  1, CF:0.165698, Len:  4, Fitness_tra: 0
Rule 95: 1144, Class:  2, CF:0.256948, Len:  4, Fitness_tra: 0
Rule 96: 6620, Class:  2, CF:0.943888, Len:  3, Fitness_tra: 12
Rule 97: 0500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3416, Class:  1, CF:0.0918675, Len:  4, Fitness_tra: 0
Rule100: 1121, Class:  2, CF:0.260164, Len:  4, Fitness_tra: -9
------Current------
Miss_rate(tra)	:21
------Result------
Miss_rate(tra)	:21
Miss_rate(tst)	:24
ARL				:3.56944

------Generation 0------
Rule  1: 0304, Class:  2, CF:0.354347, Len:  2, Fitness_tra: 16
Rule  2: 5511, Class:  0, CF:0.984713, Len:  4, Fitness_tra: 17
Rule  3: 6020, Class:  2, CF:0.445716, Len:  2, Fitness_tra: 19
Rule  4: d411, Class:  0, CF:0.605452, Len:  4, Fitness_tra: 14
Rule  5: 5007, Class:  0, CF:0.267288, Len:  2, Fitness_tra: 17
Rule  6: 4036, Class:  0, CF:0.801229, Len:  3, Fitness_tra: 12
Rule  7: 0455, Class:  2, CF:0.605489, Len:  3, Fitness_tra: 11
Rule  8: 5b11, Class:  0, CF:0.745306, Len:  4, Fitness_tra: 15
Rule  9: 5215, Class:  0, CF:0.286058, Len:  4, Fitness_tra: 9
Rule 10: 2342, Class:  2, CF:0.602541, Len:  4, Fitness_tra: 11
Rule 11: 1b92, Class:  2, CF:0.974629, Len:  4, Fitness_tra: 12
Rule 12: 6620, Class:  2, CF:0.943888, Len:  3, Fitness_tra: 9
Rule 13: 1261, Class:  0, CF:0.354285, Len:  4, Fitness_tra: 12
Rule 14: 7255, Class:  2, CF:  1, Len:  4, Fitness_tra: 12
