------Generation 0------
Rule  1: 61212, Class:  1, CF:0.98624, Len:  5, Fitness_tra: 0
Rule  2: d541b, Class:  1, CF:0.751336, Len:  5, Fitness_tra: 0
Rule  3: d117b, Class:  0, CF:0.935588, Len:  5, Fitness_tra: 1
Rule  4: 58442, Class:  2, CF:0.321402, Len:  5, Fitness_tra: 0
Rule  5: e1111, Class:  0, CF:0.755254, Len:  5, Fitness_tra: 0
Rule  6: e2c74, Class:  1, CF:0.916753, Len:  5, Fitness_tra: 0
Rule  7: 12414, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11144, Class:  0, CF:0.932367, Len:  5, Fitness_tra: 0
Rule 10: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: e1c71, Class:  1, CF:0.950178, Len:  5, Fitness_tra: 0
Rule 12: 9222b, Class:  0, CF:0.863575, Len:  5, Fitness_tra: 0
Rule 13: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 83127, Class:  0, CF:0.98384, Len:  5, Fitness_tra: 2
Rule 15: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 16: de000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 17: 352b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 5871b, Class:  2, CF:0.269468, Len:  5, Fitness_tra: 0
Rule 19: 111b1, Class:  0, CF:0.332505, Len:  5, Fitness_tra: 0
Rule 20: d512b, Class:  1, CF:0.0483996, Len:  5, Fitness_tra: 0
Rule 21: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1357b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 112b4, Class:  0, CF:0.729671, Len:  5, Fitness_tra: 0
Rule 24: e0000, Class:  0, CF:0.542232, Len:  1, Fitness_tra: -1
Rule 25: d5441, Class:  1, CF:0.797473, Len:  5, Fitness_tra: 0
Rule 26: 9221b, Class:  0, CF:0.0699946, Len:  5, Fitness_tra: 0
Rule 27: 3c221, Class:  1, CF:0.8979, Len:  5, Fitness_tra: 0
Rule 28: 312b1, Class:  1, CF:0.79102, Len:  5, Fitness_tra: 0
Rule 29: 58147, Class:  2, CF:0.654306, Len:  5, Fitness_tra: 0
Rule 30: d2247, Class:  0, CF:0.470518, Len:  5, Fitness_tra: 0
Rule 31: e5c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 18247, Class:  1, CF:0.566382, Len:  5, Fitness_tra: 0
Rule 33: 31211, Class:  1, CF:0.861218, Len:  5, Fitness_tra: 0
Rule 34: 17222, Class:  0, CF:0.85672, Len:  5, Fitness_tra: 0
Rule 35: 18274, Class:  1, CF:0.566382, Len:  5, Fitness_tra: 0
