------Generation 0------
Rule  1: 1152122d2184128121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000000d00000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0d200b000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 0
Rule  5: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 003080004040000000, Class:  2, CF:0.499407, Len:  4, Fitness_tra: 0
Rule  7: 052000008000000002, Class:  3, CF:0.0908853, Len:  4, Fitness_tra: 22
Rule  8: d00000000000008200, Class:  1, CF:0.255291, Len:  3, Fitness_tra: 3
Rule  9: c11471c51181d2122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000200000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5552cc81c1cc21c5c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13652267333335111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11521281818c521121, Class:  3, CF:0.00979428, Len: 18, Fitness_tra: 0
Rule 17: 185114114812811131, Class:  3, CF:0.0535056, Len: 18, Fitness_tra: -39
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e00840000000000000, Class:  1, CF:0.809971, Len:  3, Fitness_tra: 4
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c11742258524528244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c81b2125c521d11844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00900000bd00000000, Class:  3, CF:0.0466867, Len:  3, Fitness_tra: -1
Rule 28: 2251112d851c12828c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 113518e29651112221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 858b2b111141122124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1ccc4411b8c4212215, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 516221111e5e941881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 2
Rule 35: 000000000000009000, Class:  1, CF:0.124981, Len:  1, Fitness_tra: -8
Rule 36: 003000005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00c0c0000000000b00, Class:  2, CF:0.468828, Len:  3, Fitness_tra: 5
Rule 38: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1257bbc3c81c112472, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 52dccb8dc1c2124199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4111128dc81cd17814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 53351194e6d1122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5511211529ccdc228d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 966117311911188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000b00000000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2124211dc114182811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 111722132222588121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000c000d00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 113111c5151cd14111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 195172115181117128, Class:  3, CF:0.238013, Len: 18, Fitness_tra: 0
Rule 56: 030050004000000000, Class:  2, CF:0.256484, Len:  3, Fitness_tra: 0
Rule 57: 073000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 082000000800080000, Class:  0, CF:0.38739, Len:  4, Fitness_tra: -1
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 815114858114182288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115217cd2122212247, Class:  0, CF:0.526992, Len: 18, Fitness_tra: 1
Rule 62: 0000000000000080d0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 84d88252c18242119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1887142dc12cd81117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000080000000000000, Class:  0, CF:0.261438, Len:  1, Fitness_tra: -2
Rule 74: 81112451491c511511, Class:  3, CF:0.528437, Len: 18, Fitness_tra: 0
Rule 75: 00000000000000003e, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 76: 00008000c000000080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 09300c004040000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000c0000000000000, Class:  2, CF:0.350403, Len:  1, Fitness_tra: 21
Rule 80: d03000000d004b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 818242112822112131, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000070004000000006, Class:  2, CF:0.545384, Len:  3, Fitness_tra: 28
Rule 84: 81d211132841842191, Class:  3, CF:0.361687, Len: 18, Fitness_tra: -1
Rule 85: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000200000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
