------Generation 0------
Rule  1: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5506, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  3: 0053, Class:  0, CF:0.0412371, Len:  2, Fitness_tra: 0
Rule  4: 3511, Class:  0, CF:0.458276, Len:  4, Fitness_tra: 0
Rule  5: 1311, Class:  2, CF:0.109637, Len:  4, Fitness_tra: 0
Rule  6: 6411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5000, Class:  0, CF:0.346405, Len:  1, Fitness_tra: 19
Rule  8: 1332, Class:  2, CF:0.613087, Len:  4, Fitness_tra: 0
Rule  9: 5331, Class:  0, CF:0.767442, Len:  4, Fitness_tra: 1
Rule 10: 4400, Class:  0, CF:0.0488599, Len:  2, Fitness_tra: 0
Rule 11: 1211, Class:  0, CF:0.480908, Len:  4, Fitness_tra: 1
Rule 12: 2055, Class:  2, CF:0.633423, Len:  3, Fitness_tra: 0
Rule 13: 6113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9151, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5065, Class:  0, CF:0.693878, Len:  3, Fitness_tra: 7
Rule 16: 5550, Class:  0, CF:0.423423, Len:  3, Fitness_tra: 2
Rule 17: 1316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1313, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6245, Class:  2, CF:0.975535, Len:  4, Fitness_tra: 1
Rule 20: 0200, Class:  0, CF:0.213347, Len:  1, Fitness_tra: -1
Rule 21: 312c, Class:  2, CF:0.973214, Len:  4, Fitness_tra: 2
Rule 22: 1253, Class:  0, CF:0.0532688, Len:  4, Fitness_tra: 0
Rule 23: 2331, Class:  0, CF:0.579092, Len:  4, Fitness_tra: 1
Rule 24: 5571, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 25: 3334, Class:  2, CF:0.795455, Len:  4, Fitness_tra: 1
Rule 26: 3211, Class:  0, CF:0.267952, Len:  4, Fitness_tra: 0
Rule 27: 5000, Class:  0, CF:0.346405, Len:  1, Fitness_tra: 0
Rule 28: 31f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3040, Class:  2, CF:0.594595, Len:  2, Fitness_tra: 10
Rule 30: 4036, Class:  0, CF:0.896226, Len:  3, Fitness_tra: 11
Rule 31: 5151, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2411, Class:  0, CF:0.81924, Len:  4, Fitness_tra: 8
Rule 33: 0500, Class:  0, CF:0.367003, Len:  1, Fitness_tra: 44
Rule 34: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5911, Class:  0, CF:0.998343, Len:  4, Fitness_tra: 3
Rule 36: 3000, Class:  2, CF:0.412969, Len:  1, Fitness_tra: -9
Rule 37: 1154, Class:  2, CF:0.925, Len:  4, Fitness_tra: 2
Rule 38: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4505, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0050, Class:  2, CF:0.33121, Len:  1, Fitness_tra: -1
Rule 41: 1311, Class:  2, CF:0.109637, Len:  4, Fitness_tra: 0
Rule 42: 0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 211e, Class:  2, CF:0.105793, Len:  4, Fitness_tra: 0
Rule 44: 5303, Class:  0, CF:0.285714, Len:  3, Fitness_tra: 0
Rule 45: 6500, Class:  2, CF:0.129252, Len:  2, Fitness_tra: 0
Rule 46: 1193, Class:  2, CF:0.496845, Len:  4, Fitness_tra: 0
Rule 47: 1331, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 6132, Class:  2, CF:0.675676, Len:  4, Fitness_tra: 1
Rule 49: 5000, Class:  0, CF:0.346405, Len:  1, Fitness_tra: 0
Rule 50: 0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2432, Class:  0, CF:0.835245, Len:  4, Fitness_tra: 9
Rule 52: 0025, Class:  2, CF:0.655405, Len:  2, Fitness_tra: 28
Rule 53: 1591, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0044, Class:  2, CF:0.0803859, Len:  2, Fitness_tra: 0
Rule 55: 5112, Class:  0, CF:0.156375, Len:  4, Fitness_tra: 0
Rule 56: 6214, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6620, Class:  2, CF:0.980749, Len:  3, Fitness_tra: 6
Rule 58: 5111, Class:  0, CF:0.664122, Len:  4, Fitness_tra: 1
Rule 59: 13d3, Class:  2, CF:0.682927, Len:  4, Fitness_tra: 0
Rule 60: 5045, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8043, Class:  0, CF:0.632653, Len:  3, Fitness_tra: 10
Rule 62: 5b11, Class:  0, CF:0.810945, Len:  4, Fitness_tra: 5
Rule 63: 6000, Class:  2, CF:0.468303, Len:  1, Fitness_tra: 14
Rule 64: 3136, Class:  0, CF:0.176768, Len:  4, Fitness_tra: 0
Rule 65: 1723, Class:  2, CF:0.125869, Len:  4, Fitness_tra: 0
Rule 66: 6302, Class:  2, CF:0.973485, Len:  3, Fitness_tra: 4
Rule 67: 3520, Class:  2, CF:0.433243, Len:  3, Fitness_tra: 0
Rule 68: 1133, Class:  0, CF:0.336884, Len:  4, Fitness_tra: 0
Rule 69: 5416, Class:  0, CF:0.995062, Len:  4, Fitness_tra: 2
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0005, Class:  2, CF:0.32646, Len:  1, Fitness_tra: -1
Rule 72: 1116, Class:  0, CF:0.0887039, Len:  4, Fitness_tra: 0
Rule 73: 2603, Class:  0, CF:0.0342772, Len:  3, Fitness_tra: 0
Rule 74: 0320, Class:  2, CF:0.70418, Len:  2, Fitness_tra: 35
Rule 75: 5405, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
