------Generation 0------
Rule  1: 1161, Class:  0, CF:0.259278, Len:  4, Fitness_tra: 0
Rule  2: 1351, Class:  2, CF:0.899872, Len:  4, Fitness_tra: 0
Rule  3: 5642, Class:  2, CF:0.834254, Len:  4, Fitness_tra: 2
Rule  4: 3354, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule  5: 52a1, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  6: 5211, Class:  0, CF:0.972444, Len:  4, Fitness_tra: 1
Rule  7: 1662, Class:  2, CF:0.491719, Len:  4, Fitness_tra: 0
Rule  8: 0255, Class:  2, CF:0.633803, Len:  3, Fitness_tra: 5
Rule  9: 0005, Class:  2, CF:0.360825, Len:  1, Fitness_tra: 16
Rule 10: 1112, Class:  2, CF:0.454668, Len:  4, Fitness_tra: 0
Rule 11: 3411, Class:  0, CF:0.0819009, Len:  4, Fitness_tra: 0
Rule 12: 6136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2111, Class:  0, CF:0.517589, Len:  4, Fitness_tra: 3
Rule 14: 5211, Class:  0, CF:0.972444, Len:  4, Fitness_tra: 0
Rule 15: 0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3500, Class:  2, CF:0.144444, Len:  2, Fitness_tra: 0
Rule 17: 1311, Class:  2, CF:0.039932, Len:  4, Fitness_tra: 0
Rule 18: 1222, Class:  2, CF:0.654092, Len:  4, Fitness_tra: 2
Rule 19: 2211, Class:  0, CF:0.919859, Len:  4, Fitness_tra: 0
Rule 20: 6112, Class:  2, CF:0.809354, Len:  4, Fitness_tra: 3
Rule 21: 3004, Class:  2, CF:0.567568, Len:  2, Fitness_tra: 21
Rule 22: 1116, Class:  0, CF:0.0959724, Len:  4, Fitness_tra: 0
Rule 23: 3664, Class:  2, CF:0.647059, Len:  4, Fitness_tra: 0
Rule 24: 0500, Class:  0, CF:0.326599, Len:  1, Fitness_tra: 4
Rule 25: 5524, Class:  0, CF:0.848185, Len:  4, Fitness_tra: 0
Rule 26: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1311, Class:  2, CF:0.039932, Len:  4, Fitness_tra: 0
Rule 28: 4111, Class:  0, CF:0.340065, Len:  4, Fitness_tra: -1
Rule 29: 0050, Class:  2, CF:0.367742, Len:  1, Fitness_tra: 20
Rule 30: 5344, Class:  2, CF:0.574803, Len:  4, Fitness_tra: 1
Rule 31: 0602, Class:  2, CF:0.748062, Len:  2, Fitness_tra: 18
Rule 32: 0053, Class:  0, CF:0.037037, Len:  2, Fitness_tra: 0
Rule 33: 161d, Class:  2, CF:0.739394, Len:  4, Fitness_tra: 0
Rule 34: 5513, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 0050, Class:  2, CF:0.367742, Len:  1, Fitness_tra: 0
