------Generation 0------
Rule  1: 00600005000005d50000006000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000500000000000d5950000000ef0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000005000000000060a66060090500d0000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1e331d11e1611151131913115591111313191111d181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000f00000000000000000000900000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 11111111111131111111111111121111111211151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule  7: 280606f0a005000000ff000500000009000080090588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 055d00000005000000090000000000e5d000d0000000, Class:  0, CF:0.464313, Len:  9, Fitness_tra: 0
Rule  9: 91111116e1a1e1916e3e19e911e1131a133133111196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: ee519133e311136336916933ee1e333a9131163666e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 9111313616133133193131ee169111111961e3911691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 131133e633131f13611311e1e319e1163116ea6616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 6000000000aa000000005000000000000000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 135319e66963111116991913111e336191a3e1316391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 55111133111131113151931331131133193111116113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000ee00000f00000e00050000e000000e000a000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 133e113661613631ae33393eee611a13911331366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 616339e311661913e333113e53199333e3e6111131ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: f69111631311163119199ee139151666111393331356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00005000000000059000000000000000000906000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 31111e91631136e61313ee39316361319e13536116ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000000a00000000000000f00e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 931163e3e1e166336353111111311663991359a33111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 166613161aa16111e6e1315519e11133313e3ae39e16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1a5391e3111693333311119913696aaf9ef13316ee33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3153e31e136393331e93e911e339366391a1e3331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3333151333111151e111153551619133913113111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 050a000000000000000000a00008a000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000500a055090000000000000000000020000f00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000000000000000000000000000ff00a00505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11e133131663e313115161313139ea133113e11a1e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
