------Generation 0------
Rule  1: 111512119193321112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000000000000005000, Class:  1, CF:0.348238, Len:  1, Fitness_tra: 10
Rule  3: 080b0005b000000c00, Class:  0, CF:0.786569, Len:  5, Fitness_tra: 0
Rule  4: 000200000000000000, Class:  1, CF:0.116811, Len:  1, Fitness_tra: -1
Rule  5: 1161111cd3d2e21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 000000000b00000000, Class:  0, CF:0.0440057, Len:  1, Fitness_tra: 4
Rule  7: 000000000000d00000, Class:  1, CF:0.316306, Len:  1, Fitness_tra: 55
Rule  8: 04000000b0007c0000, Class:  0, CF:0.756365, Len:  4, Fitness_tra: 34
Rule  9: 81177b151881d81114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 45221411282c5818cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000070000000000000, Class:  1, CF:0.00531251, Len:  1, Fitness_tra: 0
Rule 12: 5915211231131121d1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 0000000020000b0000, Class:  1, CF:0.0551105, Len:  2, Fitness_tra: 0
Rule 14: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000800b0000, Class:  1, CF:0.133112, Len:  2, Fitness_tra: 0
Rule 16: 0000cc000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2817b7c1c181254271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 8822421511c42c2212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: c00000000000000007, Class:  0, CF:0.184345, Len:  2, Fitness_tra: 1
Rule 20: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 858141c9814cd81114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9115189c31d51153d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 9d682c911118125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 181141291141211251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 333511541359327119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0ef000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 125712cdc8c428151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 60e000000000005003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 002000090007d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3ea1121133331413d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 813c4bc8212812c1d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c554142581c45211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 521114217c12474131, Class:  1, CF:0.690901, Len: 18, Fitness_tra: 0
Rule 37: 136112e23e353c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 961212173593a11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8112224e1127422224, Class:  1, CF:0.21537, Len: 18, Fitness_tra: 0
Rule 40: 151244c12222124411, Class:  1, CF:0.00708433, Len: 18, Fitness_tra: 0
Rule 41: 1165243cd113522211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d131215c2558242115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00208000c0400c4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3aa541fb3e11621142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0dd080000000040008, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 0600000be60e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00f00000000000d800, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 48: 53312c3cd315314111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1184717314217111e1, Class:  0, CF:0.33758, Len: 18, Fitness_tra: 0
