------Generation 0------
Rule  1: 11114, Class:  2, CF:0.440169, Len:  5, Fitness_tra: 0
Rule  2: 51414, Class:  2, CF:0.625901, Len:  5, Fitness_tra: 0
Rule  3: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 2111b, Class:  2, CF:0.458102, Len:  5, Fitness_tra: 5
Rule  5: 92411, Class:  1, CF:0.640288, Len:  5, Fitness_tra: 0
Rule  6: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 52b27, Class:  2, CF:0.747716, Len:  5, Fitness_tra: 0
Rule  8: 311b7, Class:  2, CF:0.377341, Len:  5, Fitness_tra: 0
Rule  9: 04b00, Class:  0, CF:0.0307679, Len:  2, Fitness_tra: 0
Rule 10: 921b7, Class:  2, CF:0.910289, Len:  5, Fitness_tra: 0
Rule 11: 51717, Class:  2, CF:0.509737, Len:  5, Fitness_tra: 0
Rule 12: 22217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 35117, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: d8147, Class:  0, CF:0.822713, Len:  5, Fitness_tra: 0
Rule 16: 131b7, Class:  2, CF:0.891434, Len:  5, Fitness_tra: 0
Rule 17: 98144, Class:  1, CF:0.122452, Len:  5, Fitness_tra: 0
Rule 18: c1577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 32442, Class:  1, CF:0.561315, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 112bb, Class:  2, CF:0.380228, Len:  5, Fitness_tra: 0
Rule 22: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31472, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3dc44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 952b2, Class:  1, CF:0.998361, Len:  5, Fitness_tra: 0
Rule 26: 52474, Class:  2, CF:0.792222, Len:  5, Fitness_tra: 0
Rule 27: 07000, Class:  0, CF:0.190581, Len:  1, Fitness_tra: 112
Rule 28: 31124, Class:  2, CF:0.377341, Len:  5, Fitness_tra: 0
Rule 29: d1247, Class:  2, CF:0.891575, Len:  5, Fitness_tra: 0
Rule 30: 12211, Class:  1, CF:0.795663, Len:  5, Fitness_tra: 1
Rule 31: 11411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
