------Generation 0------
Rule  1: 2312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5548, Class:  0, CF:0.52964, Len:  4, Fitness_tra: 2
Rule  3: 11a1, Class:  1, CF:0.0679151, Len:  4, Fitness_tra: 0
Rule  4: 1112, Class:  2, CF:0.0547991, Len:  4, Fitness_tra: 0
Rule  5: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1121, Class:  2, CF:0.0370651, Len:  4, Fitness_tra: 0
Rule  8: 00b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3035, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e340, Class:  2, CF:0.0577382, Len:  3, Fitness_tra: 0
Rule 11: 5552, Class:  1, CF:0.444011, Len:  4, Fitness_tra: 25
Rule 12: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5003, Class:  0, CF:0.631374, Len:  2, Fitness_tra: 22
Rule 14: 0624, Class:  2, CF:0.772964, Len:  3, Fitness_tra: 38
Rule 15: 0604, Class:  2, CF:0.282719, Len:  2, Fitness_tra: -15
Rule 16: 5471, Class:  0, CF:0.879289, Len:  4, Fitness_tra: 8
Rule 17: 3124, Class:  2, CF:0.702953, Len:  4, Fitness_tra: 5
Rule 18: 0050, Class:  2, CF:0.0369794, Len:  1, Fitness_tra: 3
Rule 19: 3311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0500, Class:  0, CF:0.0805985, Len:  1, Fitness_tra: -2
Rule 21: 1416, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 6224, Class:  2, CF:0.592173, Len:  4, Fitness_tra: 6
Rule 23: 4453, Class:  0, CF:0.0710636, Len:  4, Fitness_tra: 1
Rule 24: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3216, Class:  0, CF:0.0240631, Len:  4, Fitness_tra: 0
Rule 26: 1133, Class:  1, CF:0.166561, Len:  4, Fitness_tra: 0
Rule 27: 0005, Class:  2, CF:0.0249367, Len:  1, Fitness_tra: 0
Rule 28: 3052, Class:  2, CF:0.948147, Len:  3, Fitness_tra: 35
Rule 29: 1221, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2211, Class:  0, CF:0.697746, Len:  4, Fitness_tra: -1
Rule 31: 2825, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4151, Class:  2, CF:0.0404098, Len:  4, Fitness_tra: 0
Rule 34: 0566, Class:  0, CF:0.962412, Len:  3, Fitness_tra: 5
Rule 35: 1121, Class:  2, CF:0.0370651, Len:  4, Fitness_tra: 0
Rule 36: 3000, Class:  2, CF:0.0338553, Len:  1, Fitness_tra: 0
Rule 37: 2262, Class:  0, CF:0.75638, Len:  4, Fitness_tra: 19
Rule 38: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3000, Class:  2, CF:0.0338553, Len:  1, Fitness_tra: 0
Rule 40: 0024, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3314, Class:  2, CF:0.320534, Len:  4, Fitness_tra: 1
Rule 42: 4595, Class:  2, CF:0.14759, Len:  4, Fitness_tra: 1
Rule 43: 0303, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0405, Class:  2, CF:0.0691758, Len:  2, Fitness_tra: 11
Rule 45: 0530, Class:  0, CF:0.561177, Len:  2, Fitness_tra: 14
Rule 46: 5302, Class:  2, CF:0.271578, Len:  3, Fitness_tra: 3
Rule 47: 0200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0430, Class:  0, CF:0.00330585, Len:  2, Fitness_tra: 0
Rule 49: 5433, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 50: 5045, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1263, Class:  0, CF:0.413011, Len:  4, Fitness_tra: 0
Rule 52: 2611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7131, Class:  1, CF:0.167799, Len:  4, Fitness_tra: 1
Rule 54: 0060, Class:  0, CF:0.0610611, Len:  1, Fitness_tra: -1
Rule 55: 431e, Class:  2, CF:0.704239, Len:  4, Fitness_tra: 13
Rule 56: 0030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0566, Class:  0, CF:0.962412, Len:  3, Fitness_tra: 0
Rule 58: 3000, Class:  2, CF:0.0338553, Len:  1, Fitness_tra: 0
Rule 59: 5524, Class:  0, CF:0.351512, Len:  4, Fitness_tra: 3
Rule 60: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2511, Class:  0, CF:0.897533, Len:  4, Fitness_tra: 11
Rule 62: 3450, Class:  2, CF:0.69071, Len:  3, Fitness_tra: 2
Rule 63: 0060, Class:  0, CF:0.0610611, Len:  1, Fitness_tra: 0
Rule 64: 2052, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3413, Class:  1, CF:0.316639, Len:  4, Fitness_tra: 9
Rule 66: 1532, Class:  0, CF:0.0133962, Len:  4, Fitness_tra: 0
Rule 67: 3502, Class:  2, CF:0.0641449, Len:  3, Fitness_tra: 0
Rule 68: 4111, Class:  1, CF:0.0261154, Len:  4, Fitness_tra: 0
Rule 69: 5112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1163, Class:  1, CF:0.0841591, Len:  4, Fitness_tra: 0
Rule 72: 2121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2151, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1d55, Class:  2, CF:0.782404, Len:  4, Fitness_tra: 7
Rule 75: 0500, Class:  0, CF:0.0805985, Len:  1, Fitness_tra: 0
Rule 76: 2111, Class:  0, CF:0.102617, Len:  4, Fitness_tra: 0
Rule 77: 0600, Class:  2, CF:0.139209, Len:  1, Fitness_tra: -9
Rule 78: 4536, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 79: c111, Class:  1, CF:0.126847, Len:  4, Fitness_tra: -2
Rule 80: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1161, Class:  1, CF:0.0948433, Len:  4, Fitness_tra: 0
Rule 82: 1335, Class:  2, CF:0.404647, Len:  4, Fitness_tra: 4
Rule 83: 0403, Class:  0, CF:0.0648742, Len:  2, Fitness_tra: 1
Rule 84: 1162, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5111, Class:  0, CF:0.521443, Len:  4, Fitness_tra: 3
Rule 88: 5211, Class:  0, CF:0.897329, Len:  4, Fitness_tra: 5
Rule 89: 1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5241, Class:  0, CF:0.78336, Len:  4, Fitness_tra: 3
Rule 91: 1411, Class:  1, CF:0.122798, Len:  4, Fitness_tra: 3
Rule 92: 6613, Class:  2, CF:0.0255905, Len:  4, Fitness_tra: 0
Rule 93: 8229, Class:  1, CF:0.0715895, Len:  4, Fitness_tra: 0
Rule 94: 0005, Class:  2, CF:0.0249367, Len:  1, Fitness_tra: 0
Rule 95: 2151, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 91b1, Class:  0, CF:0.818417, Len:  4, Fitness_tra: 3
Rule 97: 3163, Class:  1, CF:0.328032, Len:  4, Fitness_tra: 2
Rule 98: 0403, Class:  0, CF:0.0648742, Len:  2, Fitness_tra: 0
Rule 99: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0340, Class:  2, CF:0.101512, Len:  2, Fitness_tra: -3
------Current------
Miss_rate(tra)	:28.86
------Result------
Miss_rate(tra)	:28.86
Miss_rate(tst)	:24.8
ARL				:3.16176

------Generation 0------
Rule  1: 2312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5548, Class:  0, CF:0.52964, Len:  4, Fitness_tra: 2
Rule  3: 11a1, Class:  1, CF:0.0679151, Len:  4, Fitness_tra: 0
Rule  4: 1112, Class:  2, CF:0.0547991, Len:  4, Fitness_tra: 0
Rule  5: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 0550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1121, Class:  2, CF:0.0370651, Len:  4, Fitness_tra: 0
Rule  8: 00b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3035, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e340, Class:  2, CF:0.0577382, Len:  3, Fitness_tra: 0
Rule 11: 5552, Class:  1, CF:0.444011, Len:  4, Fitness_tra: 25
Rule 12: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5003, Class:  0, CF:0.631374, Len:  2, Fitness_tra: 22
Rule 14: 0624, Class:  2, CF:0.772964, Len:  3, Fitness_tra: 38
Rule 15: 0604, Class:  2, CF:0.282719, Len:  2, Fitness_tra: -15
Rule 16: 5471, Class:  0, CF:0.879289, Len:  4, Fitness_tra: 8
Rule 17: 3124, Class:  2, CF:0.702953, Len:  4, Fitness_tra: 5
Rule 18: 0050, Class:  2, CF:0.0369794, Len:  1, Fitness_tra: 3
Rule 19: 3311, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0500, Class:  0, CF:0.0805985, Len:  1, Fitness_tra: -2
Rule 21: 1416, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 6224, Class:  2, CF:0.592173, Len:  4, Fitness_tra: 6
Rule 23: 4453, Class:  0, CF:0.0710636, Len:  4, Fitness_tra: 1
Rule 24: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3216, Class:  0, CF:0.0240631, Len:  4, Fitness_tra: 0
Rule 26: 1133, Class:  1, CF:0.166561, Len:  4, Fitness_tra: 0
Rule 27: 0005, Class:  2, CF:0.0249367, Len:  1, Fitness_tra: 0
