------Generation 0------
Rule  1: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 227711147b, Class:  1, CF:0.894514, Len: 10, Fitness_tra: 0
Rule  3: 41b45e7772, Class:  1, CF:0.729166, Len: 10, Fitness_tra: 0
Rule  4: 7547814221, Class:  1, CF:0.992012, Len: 10, Fitness_tra: 0
Rule  5: b7b1111241, Class:  1, CF:0.97201, Len: 10, Fitness_tra: 0
Rule  6: 2477212272, Class:  1, CF:0.916341, Len: 10, Fitness_tra: 0
Rule  7: b2bbc94b22, Class:  1, CF:0.217995, Len: 10, Fitness_tra: 0
Rule  8: 4112114112, Class:  1, CF:0.4294, Len: 10, Fitness_tra: 0
Rule  9: bb471f7441, Class:  1, CF:0.999963, Len: 10, Fitness_tra: 0
Rule 10: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 272b56b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 221b367241, Class:  1, CF:0.994449, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 24272d4471, Class:  1, CF:0.886827, Len: 10, Fitness_tra: 0
Rule 15: 281745b7b7, Class:  1, CF:0.343569, Len: 10, Fitness_tra: 0
Rule 16: 21241312bb, Class:  1, CF:0.985103, Len: 10, Fitness_tra: 0
Rule 17: 4b422141b7, Class:  1, CF:0.9141, Len: 10, Fitness_tra: 0
Rule 18: 2411152714, Class:  1, CF:0.834186, Len: 10, Fitness_tra: 0
Rule 19: 2477261421, Class:  1, CF:0.997496, Len: 10, Fitness_tra: 0
Rule 20: 14171e7271, Class:  1, CF:0.555342, Len: 10, Fitness_tra: 0
Rule 21: 2211811721, Class:  1, CF:0.856032, Len: 10, Fitness_tra: 0
Rule 22: 1174157127, Class:  1, CF:0.409347, Len: 10, Fitness_tra: 0
Rule 23: 42142e7b24, Class:  1, CF:0.578901, Len: 10, Fitness_tra: 0
Rule 24: 12b2897712, Class:  1, CF:0.779289, Len: 10, Fitness_tra: 0
Rule 25: 722bd327b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bf1471bb42, Class:  1, CF:0.936728, Len: 10, Fitness_tra: 0
Rule 27: 1d12117171, Class:  1, CF:0.873058, Len: 10, Fitness_tra: 5
Rule 28: b1b1281174, Class:  1, CF:0.944149, Len: 10, Fitness_tra: 2
Rule 29: 7721d37721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7411162412, Class:  1, CF:0.997914, Len: 10, Fitness_tra: 0
Rule 31: 4111162411, Class:  1, CF:0.99701, Len: 10, Fitness_tra: 7
Rule 32: 17171eb714, Class:  0, CF:0.283126, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 4174d6b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 724711422b, Class:  1, CF:0.99329, Len: 10, Fitness_tra: 2
Rule 36: 431743414c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7b7b5a4224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 44bb2fb414, Class:  1, CF:0.999205, Len: 10, Fitness_tra: 0
Rule 39: 72b7214477, Class:  1, CF:0.892462, Len: 10, Fitness_tra: 0
Rule 40: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 117b834741, Class:  0, CF:0.630472, Len: 10, Fitness_tra: 0
Rule 42: 712bc3b71b, Class:  0, CF:0.101874, Len: 10, Fitness_tra: 0
Rule 43: 72128fb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b31b1a4421, Class:  1, CF:0.999509, Len: 10, Fitness_tra: 0
Rule 45: 2b744174b2, Class:  1, CF:0.955349, Len: 10, Fitness_tra: 0
Rule 46: 4b22c1b2b4, Class:  1, CF:0.935155, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 14b4191717, Class:  0, CF:0.652128, Len: 10, Fitness_tra: -1
Rule 49: 4b11c6bb42, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1172c12441, Class:  1, CF:0.637934, Len: 10, Fitness_tra: 0
Rule 52: b424961124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
