------Generation 0------
Rule  1: 7532531112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000cdc9300000, Class:  0, CF:  1, Len:  5, Fitness_tra: 21
Rule  3: 354215351981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 7cf14551d1b11, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  5: 6a12811e82141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2211291911519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1171113115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: f32112113d525, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  9: 7111419a35c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11b1d11d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: bd6845e655c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 6e2521611157c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 421819511315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2115259e15215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: b1b15111955d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: ad71d95c15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: bc4e81d1155d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7471728d951d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 352122e113941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b17111228d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6e25d1d18152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: aaa1831922121, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: 427671311e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4365551855581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21a11e19114de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48b551d1d5953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 15134151e39d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
