------Generation 0------
Rule  1: 3111, Class:  1, CF:0.257074, Len:  4, Fitness_tra: 0
Rule  2: 2060, Class:  0, CF:0.361849, Len:  2, Fitness_tra: 16
Rule  3: 2211, Class:  0, CF:0.558452, Len:  4, Fitness_tra: 26
Rule  4: 2121, Class:  1, CF:0.137051, Len:  4, Fitness_tra: 0
Rule  5: 0050, Class:  0, CF:0.0187905, Len:  1, Fitness_tra: 0
Rule  6: b231, Class:  0, CF:0.109556, Len:  4, Fitness_tra: 0
Rule  7: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 185c, Class:  0, CF:0.0724042, Len:  4, Fitness_tra: 0
Rule  9: 3411, Class:  1, CF:0.312361, Len:  4, Fitness_tra: 14
Rule 10: 1eef, Class:  1, CF:0.795125, Len:  4, Fitness_tra: 3
Rule 11: 2611, Class:  1, CF:0.0372059, Len:  4, Fitness_tra: 0
Rule 12: 6660, Class:  0, CF:0.369825, Len:  3, Fitness_tra: 2
Rule 13: 191e, Class:  1, CF:0.378548, Len:  4, Fitness_tra: 14
Rule 14: 0550, Class:  1, CF:0.260822, Len:  2, Fitness_tra: 18
Rule 15: 3403, Class:  1, CF:0.152683, Len:  3, Fitness_tra: 0
Rule 16: 0500, Class:  0, CF:0.00615931, Len:  1, Fitness_tra: 0
Rule 17: 5115, Class:  1, CF:0.2638, Len:  4, Fitness_tra: 0
Rule 18: 0b00, Class:  1, CF:0.00427615, Len:  1, Fitness_tra: 0
Rule 19: 2063, Class:  0, CF:0.719176, Len:  3, Fitness_tra: 11
Rule 20: 6020, Class:  0, CF:0.269734, Len:  2, Fitness_tra: 20
Rule 21: a2f5, Class:  1, CF:0.499588, Len:  4, Fitness_tra: 9
Rule 22: 5314, Class:  0, CF:0.54386, Len:  4, Fitness_tra: 2
Rule 23: 561d, Class:  0, CF:0.410432, Len:  4, Fitness_tra: 2
Rule 24: 0006, Class:  0, CF:0.106327, Len:  1, Fitness_tra: 8
Rule 25: 941d, Class:  0, CF:0.105802, Len:  4, Fitness_tra: 0
Rule 26: 0326, Class:  1, CF:0.271768, Len:  3, Fitness_tra: 17
Rule 27: 1197, Class:  0, CF:0.606455, Len:  4, Fitness_tra: 14
Rule 28: 4456, Class:  0, CF:0.470181, Len:  4, Fitness_tra: 9
Rule 29: 2026, Class:  0, CF:0.122712, Len:  3, Fitness_tra: 0
Rule 30: c000, Class:  1, CF:0.0399585, Len:  1, Fitness_tra: 6
Rule 31: 96a5, Class:  1, CF:0.69657, Len:  4, Fitness_tra: 3
Rule 32: 63f1, Class:  0, CF:0.0524253, Len:  4, Fitness_tra: 0
Rule 33: 33a3, Class:  1, CF:0.273049, Len:  4, Fitness_tra: 0
Rule 34: 0045, Class:  1, CF:0.0127542, Len:  2, Fitness_tra: 0
Rule 35: 1111, Class:  1, CF:0.266636, Len:  4, Fitness_tra: 2
Rule 36: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2313, Class:  1, CF:0.067495, Len:  4, Fitness_tra: 0
Rule 38: 4e13, Class:  0, CF:0.940183, Len:  4, Fitness_tra: 11
Rule 39: 3311, Class:  1, CF:0.206624, Len:  4, Fitness_tra: 0
Rule 40: 1611, Class:  1, CF:0.272154, Len:  4, Fitness_tra: 0
Rule 41: 0020, Class:  1, CF:0.00701292, Len:  1, Fitness_tra: 0
Rule 42: 5354, Class:  0, CF:0.0378715, Len:  4, Fitness_tra: 0
Rule 43: 3ff3, Class:  1, CF:0.476741, Len:  4, Fitness_tra: 0
Rule 44: 0005, Class:  0, CF:0.0603259, Len:  1, Fitness_tra: -3
Rule 45: 2f1f, Class:  1, CF:0.243436, Len:  4, Fitness_tra: 0
Rule 46: 3000, Class:  0, CF:0.00756796, Len:  1, Fitness_tra: 0
Rule 47: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 5175, Class:  1, CF:0.293793, Len:  4, Fitness_tra: 4
Rule 49: 3053, Class:  1, CF:0.158465, Len:  3, Fitness_tra: 0
Rule 50: 1114, Class:  1, CF:0.306764, Len:  4, Fitness_tra: 38
Rule 51: 0060, Class:  0, CF:0.117828, Len:  1, Fitness_tra: -6
Rule 52: 9193, Class:  1, CF:0.433481, Len:  4, Fitness_tra: 6
Rule 53: 5300, Class:  0, CF:0.0543806, Len:  2, Fitness_tra: 0
Rule 54: 93d9, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule 55: 2b18, Class:  1, CF:0.20849, Len:  4, Fitness_tra: 2
Rule 56: 4405, Class:  0, CF:0.255964, Len:  3, Fitness_tra: 3
Rule 57: 0005, Class:  0, CF:0.0603259, Len:  1, Fitness_tra: 0
Rule 58: 3352, Class:  0, CF:0.99689, Len:  4, Fitness_tra: 9
Rule 59: 3000, Class:  0, CF:0.00756796, Len:  1, Fitness_tra: 0
Rule 60: 9169, Class:  1, CF:0.467489, Len:  4, Fitness_tra: 0
Rule 61: 0006, Class:  0, CF:0.106327, Len:  1, Fitness_tra: 0
Rule 62: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0050, Class:  0, CF:0.0187905, Len:  1, Fitness_tra: 0
Rule 64: 0666, Class:  0, CF:0.158496, Len:  3, Fitness_tra: 0
Rule 65: 1122, Class:  0, CF:0.507625, Len:  4, Fitness_tra: 26
Rule 66: 3330, Class:  1, CF:0.102643, Len:  3, Fitness_tra: 0
