------Generation 0------
Rule  1: 7271, Class:  0, CF:0.0183752, Len:  4, Fitness_tra: 0
Rule  2: 2131, Class:  0, CF:0.411569, Len:  4, Fitness_tra: 6
Rule  3: 3346, Class:  2, CF:0.0639137, Len:  4, Fitness_tra: 0
Rule  4: 2231, Class:  0, CF:0.853415, Len:  4, Fitness_tra: 21
Rule  5: 0050, Class:  2, CF:0.022449, Len:  1, Fitness_tra: -1
Rule  6: 3933, Class:  0, CF:0.99036, Len:  4, Fitness_tra: 3
Rule  7: 3604, Class:  2, CF:0.680823, Len:  3, Fitness_tra: 18
Rule  8: 1161, Class:  1, CF:0.0312731, Len:  4, Fitness_tra: 0
Rule  9: 1116, Class:  1, CF:0.0185641, Len:  4, Fitness_tra: 0
Rule 10: 3121, Class:  2, CF:0.370416, Len:  4, Fitness_tra: 1
Rule 11: b112, Class:  2, CF:0.0749577, Len:  4, Fitness_tra: 0
Rule 12: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1311, Class:  1, CF:0.0342523, Len:  4, Fitness_tra: 0
Rule 14: 5000, Class:  0, CF:0.0257622, Len:  1, Fitness_tra: 3
Rule 15: 0040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0060, Class:  0, CF:0.140599, Len:  1, Fitness_tra: 8
Rule 17: 2115, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1131, Class:  1, CF:0.042051, Len:  4, Fitness_tra: 0
Rule 19: 4004, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0035, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6000, Class:  2, CF:0.121203, Len:  1, Fitness_tra: 6
Rule 22: 1341, Class:  2, CF:0.0879486, Len:  4, Fitness_tra: 0
Rule 23: 3451, Class:  2, CF:0.339794, Len:  4, Fitness_tra: 7
Rule 24: 000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1143, Class:  1, CF:0.023685, Len:  4, Fitness_tra: 0
Rule 26: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1321, Class:  2, CF:0.413966, Len:  4, Fitness_tra: 3
Rule 28: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
