------Generation 0------
Rule  1: 3111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: c113, Class:  0, CF:0.0823355, Len:  4, Fitness_tra: 0
Rule  4: 3403, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 1216, Class:  0, CF:0.501787, Len:  4, Fitness_tra: 11
Rule  6: 6531, Class:  0, CF:0.179802, Len:  4, Fitness_tra: 1
Rule  7: 5c05, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: f300, Class:  2, CF:0.879058, Len:  2, Fitness_tra: 23
Rule  9: 0304, Class:  2, CF:0.201779, Len:  2, Fitness_tra: -17
Rule 10: 11e6, Class:  2, CF:0.370683, Len:  4, Fitness_tra: 0
Rule 11: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 9040, Class:  0, CF:0.135483, Len:  2, Fitness_tra: -7
Rule 13: 0500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 6521, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3153, Class:  2, CF:0.573106, Len:  4, Fitness_tra: 0
Rule 18: 4040, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6066, Class:  0, CF:0.46977, Len:  3, Fitness_tra: 4
Rule 20: 2304, Class:  2, CF:0.076852, Len:  3, Fitness_tra: 0
Rule 21: 5550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5353, Class:  1, CF:0.222469, Len:  4, Fitness_tra: 0
Rule 23: b113, Class:  1, CF:0.299407, Len:  4, Fitness_tra: 7
Rule 24: f135, Class:  2, CF:0.642108, Len:  4, Fitness_tra: 5
Rule 25: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5624, Class:  2, CF:0.568771, Len:  4, Fitness_tra: 5
Rule 27: 3111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 66ea, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 29: 3000, Class:  2, CF:0.0482517, Len:  1, Fitness_tra: 0
Rule 30: 0028, Class:  2, CF:0.00435434, Len:  2, Fitness_tra: -2
Rule 31: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3114, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5540, Class:  0, CF:0.615277, Len:  3, Fitness_tra: 12
Rule 34: 7512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4640, Class:  2, CF:0.0757962, Len:  3, Fitness_tra: 0
Rule 36: 9823, Class:  0, CF:0.92297, Len:  4, Fitness_tra: 13
Rule 37: 1111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3912, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
