------Generation 0------
Rule  1: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1121, Class:  2, CF:0.181945, Len:  4, Fitness_tra: 7
Rule  3: 1111, Class:  1, CF:0.0298951, Len:  4, Fitness_tra: 0
Rule  4: 1163, Class:  1, CF:0.153633, Len:  4, Fitness_tra: -1
Rule  5: 1311, Class:  1, CF:0.0885365, Len:  4, Fitness_tra: 0
Rule  6: 1331, Class:  1, CF:0.217767, Len:  4, Fitness_tra: 1
Rule  7: 5660, Class:  1, CF:0.0188088, Len:  3, Fitness_tra: 0
Rule  8: 2133, Class:  0, CF:0.687289, Len:  4, Fitness_tra: 2
Rule  9: 1224, Class:  2, CF:0.0726693, Len:  4, Fitness_tra: 1
Rule 10: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1522, Class:  2, CF:0.0977822, Len:  4, Fitness_tra: 0
Rule 12: 2413, Class:  0, CF:0.82478, Len:  4, Fitness_tra: 24
Rule 13: 6340, Class:  2, CF:0.76738, Len:  3, Fitness_tra: 12
Rule 14: 0250, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0340, Class:  2, CF:0.221115, Len:  2, Fitness_tra: 5
Rule 16: 1156, Class:  2, CF:0.247448, Len:  4, Fitness_tra: -3
Rule 17: 6520, Class:  2, CF:0.0908304, Len:  3, Fitness_tra: 1
Rule 18: 1131, Class:  1, CF:0.0923637, Len:  4, Fitness_tra: 0
Rule 19: 1351, Class:  2, CF:0.640461, Len:  4, Fitness_tra: 2
Rule 20: 9121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1631, Class:  1, CF:0.222697, Len:  4, Fitness_tra: 1
Rule 22: 3111, Class:  1, CF:0.13395, Len:  4, Fitness_tra: 0
Rule 23: 1114, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1114, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111, Class:  1, CF:0.0298951, Len:  4, Fitness_tra: 0
Rule 26: 2112, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5035, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1211, Class:  0, CF:0.150618, Len:  4, Fitness_tra: 0
Rule 29: 1512, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9125, Class:  2, CF:0.157655, Len:  4, Fitness_tra: 0
Rule 31: 3511, Class:  0, CF:0.303912, Len:  4, Fitness_tra: 0
Rule 32: 9141, Class:  0, CF:0.295092, Len:  4, Fitness_tra: 3
Rule 33: 1231, Class:  0, CF:0.338186, Len:  4, Fitness_tra: 7
