<CommandLineArguments>
ImbalancedDataset_FGBML.exe bal 1 IDFGBML_GM 20 12 5 n 
<HyperParameter>
NUM_MEMBERSHIP_FUNC = 15
POPULATION_SIZE = 100
NUM_ITERATION = 5000
PROB_CROSSOVER = 0.900000
PER_REPLACEMENT = 20
SEED = 1245
INTERVAL_GRAPH = 100
IS_SELECT_PARENTS_ONLY_FROM_WINNER_RULE = 0
NUM_TRIAL = 20

<RUNNING_SECOND>
949 [s]

<Evaluation>
PER MISS TRA:9.07473
PER MISS TST:12.6984
LEN OF RULE:3.42857
Confusion Matrix tra:
253, 5, 1
19, 16, 8
11, 6, 242
Confusion Matrix tst:
28, 0, 1
2, 0, 2
1, 0, 27

<BestRules> [att, class, weight]
e201, 0, 0.814102
0260, 0, 0.406150
4309, 2, 0.826136
55b0, 0, 1.000000
0055, 2, 0.381285
305d, 2, 1.000000
0455, 2, 0.671774
2016, 0, 0.647757
5460, 0, 0.866558
3340, 2, 0.593049
32c5, 2, 1.000000
4320, 2, 0.319254
0436, 0, 0.676928
6022, 2, 0.882909
562c, 2, 0.881356
115d, 2, 0.958676
432c, 2, 0.775469
3052, 2, 0.940002
2503, 0, 0.940002
5406, 0, 0.860053
5500, 0, 0.380745
6109, 2, 0.939952
5560, 0, 1.000000
1115, 2, 0.571656
112c, 2, 0.636652
9b11, 0, 0.716234
2506, 0, 0.963599
45b1, 0, 0.898411
6102, 2, 0.686999
6300, 2, 0.381738
6002, 2, 0.414697
5860, 0, 1.000000
3497, 2, 1.000000
5624, 2, 0.563468
3025, 2, 0.914144
6029, 2, 0.948440
2c13, 0, 0.899337
0206, 0, 0.397612
11ec, 2, 0.975610
05b6, 0, 0.833921
4030, 0, 0.200914
1122, 2, 0.773612
4d01, 0, 0.390335
3121, 2, 0.345258
72a1, 0, 1.000000
b511, 0, 0.732082
3354, 2, 1.000000
2262, 0, 0.823602
d213, 0, 0.954700
0266, 0, 0.879840
4216, 0, 0.896033
9500, 0, 0.401230
5066, 0, 0.966062
b914, 0, 0.468754
5503, 0, 1.000000
2465, 0, 0.640549
2211, 0, 0.776955
e437, 0, 1.000000
a225, 2, 1.000000
9111, 0, 0.540848
6122, 2, 0.953084
4256, 0, 0.606581
4399, 2, 1.000000
6100, 2, 0.222135
1152, 2, 0.941335
9b16, 0, 0.946215
1124, 2, 0.577995
2522, 1, 0.177518
2423, 0, 0.528380
6369, 2, 1.000000
2e55, 1, 0.534490
6565, 1, 0.587525
3919, 1, 0.352480
52d5, 1, 0.337900
55e9, 1, 0.709571
b771, 1, 0.202732
4003, 0, 0.187994
31b1, 1, 0.272310
5433, 0, 1.000000
47b6, 0, 0.668869
1b84, 2, 0.582977
04a5, 0, 0.324115
6104, 2, 0.399074
436a, 0, 0.662541

<Prediction> [generation][index_pattern]
Training:
