------Generation 0------
Rule  1: 15615d8489382, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1113d11d55118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 451125e551829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 4145d312c1563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: a6b1151d115e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 331d899d21113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 11358111d1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  8: b86115111e511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: ae7d551959d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 4cb6215133689, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: a3f5311d21511, Class:  0, CF:  1, Len: 13, Fitness_tra: 13
Rule 12: a12519dc15998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13221d5551131, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 14: b215915111315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: ae2118d111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2171d3e215619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7478163882531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 6115d95111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 65b3c1159d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000c000c20000, Class:  0, CF:0.666568, Len:  3, Fitness_tra: 489
Rule 21: 2865211552211, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 22: 11258c58985c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000806300000, Class:  0, CF:0.997365, Len:  3, Fitness_tra: 38
Rule 24: 0007000030000, Class:  0, CF:0.0502184, Len:  2, Fitness_tra: 93
Rule 25: 42f1192c29911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b535115851159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ff15111e51843, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f51551d855515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 71618d391122e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6e21551159112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 72fce1758e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b8f51d2821d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11ac35211d121, Class:  0, CF:0.896324, Len: 13, Fitness_tra: 1
Rule 34: 744e71591e652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 22f1951811d1c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 2211151215191, Class:  0, CF:0.38614, Len: 13, Fitness_tra: -1
Rule 37: 16a1825119819, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: b8611d1281551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11313128911cd, Class:  0, CF:0.165009, Len: 13, Fitness_tra: 0
Rule 40: 12a5598115315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
