------Generation 0------
Rule  1: 4111d31912813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1bbd811515251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 11fc61711e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: b1a5351513118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: fa1551d585d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 42f1d58318211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 16f8d11d8228e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 427535182d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 31112d3539121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: b1212111e1e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: fd432d1558152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: a32111558181c, Class:  0, CF:0.959041, Len: 13, Fitness_tra: 0
Rule 13: 182d83d15d531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: f3121d1555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000004002, Class:  0, CF:0.0496199, Len:  2, Fitness_tra: 405
Rule 16: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 4271156211315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 75f915d12d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6369e12119223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: bb15113512515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2121c51511518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 72791111219d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: f6a1188119115, Class:  1, CF:0.845151, Len: 13, Fitness_tra: 0
Rule 24: 2ca5513171251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1221d18215911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 7221dd68119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b745823851998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000c000c80000, Class:  0, CF:0.54697, Len:  3, Fitness_tra: 298
