------Generation 0------
Rule  1: 9298515111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 111121714128c, Class:  1, CF:0.36427, Len: 13, Fitness_tra: 0
Rule  3: 123c15d158599, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  4: 0080000050500, Class:  0, CF:0.387331, Len:  3, Fitness_tra: 0
Rule  5: 1199121211112, Class:  1, CF:0.0226098, Len: 13, Fitness_tra: 0
Rule  6: e118111155d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000d000000092, Class:  0, CF:0.0430923, Len:  3, Fitness_tra: 0
Rule  8: 14d159d251231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000c000000, Class:  0, CF:0.266129, Len:  1, Fitness_tra: -1
Rule 10: 2720008004000, Class:  0, CF:0.931572, Len:  5, Fitness_tra: 12
Rule 11: 225d811151511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1151511111d19, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1131821121421, Class:  1, CF:0.912107, Len: 13, Fitness_tra: 0
Rule 14: 1231411111151, Class:  1, CF:0.763891, Len: 13, Fitness_tra: 0
Rule 15: 1131824911112, Class:  2, CF:0.414151, Len: 13, Fitness_tra: 0
Rule 16: 1158151821515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: d511121123121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12d2131255811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 513181111314c, Class:  0, CF:0.49378, Len: 13, Fitness_tra: 0
Rule 20: 5155c22111241, Class:  0, CF:0.899434, Len: 13, Fitness_tra: 0
Rule 21: e1d51191d8531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c115111112512, Class:  1, CF:0.790559, Len: 13, Fitness_tra: 0
Rule 23: 1215212181d12, Class:  1, CF:0.770732, Len: 13, Fitness_tra: 0
Rule 24: 0000708050000, Class:  0, CF:0.75936, Len:  3, Fitness_tra: 6
Rule 25: 535511b1c121c, Class:  2, CF:0.84143, Len: 13, Fitness_tra: 0
Rule 26: 0000088084550, Class:  0, CF:0.508323, Len:  6, Fitness_tra: 0
Rule 27: 3c1821d152519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d1d5121151418, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 2251c11181152, Class:  0, CF:0.996525, Len: 13, Fitness_tra: 0
Rule 30: 1c31111821515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31d2595c55211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 325851d118135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00ccb0800400b, Class:  1, CF:0.42445, Len:  6, Fitness_tra: 0
Rule 34: 1111211111222, Class:  1, CF:0.258523, Len: 13, Fitness_tra: -1
Rule 35: 35d1181123712, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1181128211112, Class:  0, CF:0.734229, Len: 13, Fitness_tra: 0
Rule 37: 2212112182112, Class:  0, CF:0.757659, Len: 13, Fitness_tra: 0
Rule 38: 53511871c11c1, Class:  0, CF:0.729188, Len: 13, Fitness_tra: 0
Rule 39: 319553111d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 12111c8114852, Class:  0, CF:0.837258, Len: 13, Fitness_tra: 0
Rule 41: 11511c41117c2, Class:  0, CF:0.69734, Len: 13, Fitness_tra: 0
Rule 42: d1511128c1242, Class:  0, CF:0.995993, Len: 13, Fitness_tra: 0
Rule 43: 1251111512111, Class:  2, CF:0.907719, Len: 13, Fitness_tra: 11
Rule 44: 1233412182112, Class:  0, CF:0.792309, Len: 13, Fitness_tra: 0
Rule 45: 1115158111912, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 11118c4121812, Class:  0, CF:0.0476636, Len: 13, Fitness_tra: 0
Rule 47: 2111212181151, Class:  0, CF:0.656899, Len: 13, Fitness_tra: 0
Rule 48: 1515c1731112c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 181851d111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3cd51351512e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 31554c4583212, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 12511151dd5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1115c55114132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000400000350, Class:  0, CF:0.360682, Len:  3, Fitness_tra: 0
Rule 55: 1215115281591, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1112899811591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118115181511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
