------Generation 0------
Rule  1: 12241, Class:  1, CF:0.529934, Len:  5, Fitness_tra: 0
Rule  2: 00c00, Class:  1, CF:0.971069, Len:  1, Fitness_tra: 61
Rule  3: 5d114, Class:  1, CF:0.572107, Len:  5, Fitness_tra: 0
Rule  4: 522b2, Class:  2, CF:0.891841, Len:  5, Fitness_tra: 0
Rule  5: 31113, Class:  1, CF:0.413846, Len:  5, Fitness_tra: -12
Rule  6: 85d44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 31b1c, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule  8: 11221, Class:  2, CF:0.13131, Len:  5, Fitness_tra: 0
Rule  9: d1177, Class:  2, CF:0.970032, Len:  5, Fitness_tra: 29
Rule 10: 19212, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 91c21, Class:  1, CF:0.81986, Len:  5, Fitness_tra: 0
Rule 12: 0c000, Class:  1, CF:0.0823851, Len:  1, Fitness_tra: -38
Rule 13: 23344, Class:  2, CF:0.986331, Len:  5, Fitness_tra: 7
Rule 14: 557b7, Class:  1, CF:0.629148, Len:  5, Fitness_tra: 0
Rule 15: 1d17b, Class:  1, CF:0.74898, Len:  5, Fitness_tra: 0
Rule 16: 11477, Class:  2, CF:0.7865, Len:  5, Fitness_tra: 0
Rule 17: 58177, Class:  0, CF:0.615666, Len:  5, Fitness_tra: 0
Rule 18: 91477, Class:  2, CF:0.972488, Len:  5, Fitness_tra: 0
Rule 19: 94422, Class:  2, CF:0.948615, Len:  5, Fitness_tra: 0
Rule 20: 252b1, Class:  1, CF:0.969494, Len:  5, Fitness_tra: 0
Rule 21: 15212, Class:  1, CF:0.974521, Len:  5, Fitness_tra: 0
Rule 22: 81417, Class:  2, CF:0.239393, Len:  5, Fitness_tra: -1
Rule 23: e4211, Class:  1, CF:0.381546, Len:  5, Fitness_tra: 0
Rule 24: 11291, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 11221, Class:  2, CF:0.13131, Len:  5, Fitness_tra: 0
Rule 26: e4144, Class:  2, CF:0.96517, Len:  5, Fitness_tra: 0
Rule 27: 19142, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 1551b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 11844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 18472, Class:  1, CF:0.320752, Len:  5, Fitness_tra: 0
Rule 31: 55277, Class:  1, CF:0.782514, Len:  5, Fitness_tra: 0
Rule 32: 951bb, Class:  1, CF:0.964078, Len:  5, Fitness_tra: 0
Rule 33: 14211, Class:  1, CF:0.457295, Len:  5, Fitness_tra: 0
Rule 34: 39221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: d1177, Class:  2, CF:0.970032, Len:  5, Fitness_tra: 0
Rule 36: 34bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 29222, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 38: 29c71, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: e1122, Class:  2, CF:0.994256, Len:  5, Fitness_tra: 1
Rule 40: 9d122, Class:  1, CF:0.961894, Len:  5, Fitness_tra: 0
Rule 41: 515b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 9c411, Class:  1, CF:0.21523, Len:  5, Fitness_tra: 0
Rule 44: 15222, Class:  1, CF:0.955831, Len:  5, Fitness_tra: 0
Rule 45: 382bb, Class:  1, CF:0.993793, Len:  5, Fitness_tra: 0
Rule 46: 2d121, Class:  1, CF:0.859045, Len:  5, Fitness_tra: 0
Rule 47: 05007, Class:  1, CF:0.878273, Len:  2, Fitness_tra: 1
Rule 48: 11281, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 851bb, Class:  1, CF:0.339227, Len:  5, Fitness_tra: 0
