------Generation 0------
Rule  1: 0000000003000, Class:  0, CF:0.857332, Len:  1, Fitness_tra: 1
Rule  2: 4121555c952d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 1271221c55e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 29613145d1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 166d188551521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 3a1131cd15515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 16fc511e11123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 663d3d515d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 2176d831155d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 631d5c2551119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 16a811259e551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000c000c0900, Class:  0, CF:0.831201, Len:  3, Fitness_tra: 0
Rule 13: 21a111515555e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1d61151819516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6a311d1513119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 21f15515d3951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 41f1312955111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1d31111513315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000c000003000, Class:  0, CF:0.793313, Len:  2, Fitness_tra: 0
Rule 20: ae7ce18dd3915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000000, Class:  0, CF:0.818182, Len:  0, Fitness_tra: 719
Rule 22: 3eb1151119515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4215225d1d185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 157651d859111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0008000400e0e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 26: 2223811569351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2b2da14c4113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a348111c51d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4165558121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a3ad831522811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: f1b8ed1259991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6aa2e5555de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
