------Generation 0------
Rule  1: 6211, Class:  0, CF:0.1479, Len:  4, Fitness_tra: 0
Rule  2: 1613, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 2141, Class:  0, CF:0.188729, Len:  4, Fitness_tra: 0
Rule  4: 1113, Class:  0, CF:0.082934, Len:  4, Fitness_tra: 0
Rule  5: 5611, Class:  0, CF:0.38724, Len:  4, Fitness_tra: 0
Rule  6: 5200, Class:  0, CF:0.668731, Len:  2, Fitness_tra: 17
Rule  7: 5400, Class:  0, CF:0.425373, Len:  2, Fitness_tra: 2
Rule  8: 2441, Class:  0, CF:0.680426, Len:  4, Fitness_tra: 5
Rule  9: 4211, Class:  0, CF:0.846748, Len:  4, Fitness_tra: 6
Rule 10: b006, Class:  0, CF:0.409836, Len:  2, Fitness_tra: 13
Rule 11: 9153, Class:  0, CF:0.0881612, Len:  4, Fitness_tra: 0
Rule 12: 1142, Class:  2, CF:0.835863, Len:  4, Fitness_tra: 6
Rule 13: 2131, Class:  0, CF:0.750378, Len:  4, Fitness_tra: 4
Rule 14: 5263, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 3111, Class:  2, CF:0.0622927, Len:  4, Fitness_tra: 0
Rule 16: 0602, Class:  2, CF:0.739809, Len:  2, Fitness_tra: 25
Rule 17: 1343, Class:  2, CF:0.232258, Len:  4, Fitness_tra: 0
Rule 18: 7534, Class:  0, CF:0.96, Len:  4, Fitness_tra: 5
Rule 19: 00b0, Class:  0, CF:0.140351, Len:  1, Fitness_tra: -9
Rule 20: 2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1511, Class:  0, CF:0.673291, Len:  4, Fitness_tra: 5
Rule 22: 0035, Class:  0, CF:0.0521327, Len:  2, Fitness_tra: 1
Rule 23: 0340, Class:  2, CF:0.547445, Len:  2, Fitness_tra: 16
Rule 24: 3111, Class:  2, CF:0.0622927, Len:  4, Fitness_tra: 0
Rule 25: 0620, Class:  2, CF:0.740806, Len:  2, Fitness_tra: 30
Rule 26: 0325, Class:  2, CF:0.980198, Len:  3, Fitness_tra: 11
Rule 27: 0252, Class:  2, CF:0.442922, Len:  3, Fitness_tra: 2
Rule 28: 3052, Class:  2, CF:0.989899, Len:  3, Fitness_tra: 33
Rule 29: 0540, Class:  0, CF:0.379061, Len:  2, Fitness_tra: -5
Rule 30: 0490, Class:  2, CF:0.403509, Len:  2, Fitness_tra: 9
Rule 31: 3500, Class:  2, CF:0.106599, Len:  2, Fitness_tra: 0
Rule 32: 3142, Class:  2, CF:0.958917, Len:  4, Fitness_tra: 12
Rule 33: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5413, Class:  0, CF:0.993958, Len:  4, Fitness_tra: 2
Rule 35: 0050, Class:  2, CF:0.359281, Len:  1, Fitness_tra: 21
Rule 36: 2456, Class:  0, CF:0.793372, Len:  4, Fitness_tra: 4
Rule 37: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2416, Class:  0, CF:0.974124, Len:  4, Fitness_tra: 2
Rule 39: 5330, Class:  0, CF:0.36, Len:  3, Fitness_tra: 0
Rule 40: 3113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4111, Class:  0, CF:0.308546, Len:  4, Fitness_tra: 0
Rule 42: 2363, Class:  0, CF:0.875, Len:  4, Fitness_tra: 0
Rule 43: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5350, Class:  2, CF:0.555556, Len:  3, Fitness_tra: 0
Rule 45: 4233, Class:  0, CF:0.993827, Len:  4, Fitness_tra: 2
Rule 46: 6132, Class:  2, CF:0.676471, Len:  4, Fitness_tra: 0
Rule 47: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5300, Class:  2, CF:0.0805687, Len:  2, Fitness_tra: 0
Rule 50: 0700, Class:  2, CF:0.00694444, Len:  1, Fitness_tra: 0
Rule 51: 5111, Class:  0, CF:0.654793, Len:  4, Fitness_tra: 1
Rule 52: 0035, Class:  0, CF:0.0521327, Len:  2, Fitness_tra: 0
Rule 53: 1f31, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0205, Class:  2, CF:0.0396476, Len:  2, Fitness_tra: 0
Rule 55: 5500, Class:  0, CF:0.84127, Len:  2, Fitness_tra: 30
Rule 56: 1311, Class:  2, CF:0.0242113, Len:  4, Fitness_tra: 0
Rule 57: 4161, Class:  0, CF:0.662624, Len:  4, Fitness_tra: 4
Rule 58: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3303, Class:  2, CF:0.350427, Len:  3, Fitness_tra: -1
Rule 61: 2113, Class:  0, CF:0.734229, Len:  4, Fitness_tra: 4
Rule 62: 4111, Class:  0, CF:0.308546, Len:  4, Fitness_tra: 0
Rule 63: 0522, Class:  2, CF:0.0135542, Len:  3, Fitness_tra: 0
Rule 64: 5213, Class:  0, CF:0.997179, Len:  4, Fitness_tra: 0
Rule 65: 1213, Class:  0, CF:0.738333, Len:  4, Fitness_tra: 8
Rule 66: 5500, Class:  0, CF:0.84127, Len:  2, Fitness_tra: 0
Rule 67: 1532, Class:  0, CF:0.357647, Len:  4, Fitness_tra: 3
Rule 68: 5500, Class:  0, CF:0.84127, Len:  2, Fitness_tra: 0
Rule 69: 54d0, Class:  0, CF:0.0740741, Len:  3, Fitness_tra: 0
Rule 70: b353, Class:  2, CF:0.851852, Len:  4, Fitness_tra: 2
Rule 71: 1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6614, Class:  2, CF:0.88961, Len:  4, Fitness_tra: 4
Rule 73: 5300, Class:  2, CF:0.0805687, Len:  2, Fitness_tra: 0
Rule 74: 2211, Class:  0, CF:0.917425, Len:  4, Fitness_tra: 8
Rule 75: 0700, Class:  2, CF:0.00694444, Len:  1, Fitness_tra: 0
Rule 76: 5111, Class:  0, CF:0.654793, Len:  4, Fitness_tra: 0
Rule 77: 5203, Class:  0, CF:0.977528, Len:  3, Fitness_tra: 11
Rule 78: 2133, Class:  0, CF:0.899485, Len:  4, Fitness_tra: 3
Rule 79: 3151, Class:  2, CF:0.850064, Len:  4, Fitness_tra: 6
Rule 80: 5035, Class:  0, CF:0.478261, Len:  3, Fitness_tra: 4
Rule 81: 2111, Class:  0, CF:0.516906, Len:  4, Fitness_tra: 1
Rule 82: 6411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1521, Class:  0, CF:0.106657, Len:  4, Fitness_tra: 0
Rule 84: 5000, Class:  0, CF:0.323353, Len:  1, Fitness_tra: 4
Rule 85: 5111, Class:  0, CF:0.654793, Len:  4, Fitness_tra: 0
Rule 86: 5119, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3134, Class:  2, CF:0.282209, Len:  4, Fitness_tra: 0
Rule 88: 4231, Class:  0, CF:0.962547, Len:  4, Fitness_tra: 6
Rule 89: 1161, Class:  0, CF:0.151354, Len:  4, Fitness_tra: 0
Rule 90: 2251, Class:  0, CF:0.536859, Len:  4, Fitness_tra: 0
Rule 91: 4163, Class:  0, CF:0.859206, Len:  4, Fitness_tra: 3
Rule 92: 3115, Class:  2, CF:0.860355, Len:  4, Fitness_tra: 6
Rule 93: 2113, Class:  0, CF:0.734229, Len:  4, Fitness_tra: 0
Rule 94: 4111, Class:  0, CF:0.308546, Len:  4, Fitness_tra: 0
Rule 95: 2431, Class:  0, CF:0.962825, Len:  4, Fitness_tra: 9
Rule 96: 5364, Class:  0, CF:0.670455, Len:  4, Fitness_tra: 2
Rule 97: 2322, Class:  2, CF:0.89519, Len:  4, Fitness_tra: 1
Rule 98: 0044, Class:  2, CF:0.0537634, Len:  2, Fitness_tra: 0
Rule 99: 4003, Class:  0, CF:0.576642, Len:  2, Fitness_tra: 19
Rule100: 1153, Class:  2, CF:0.469641, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.1495
------Result------
Miss_rate(tra)	:18.1495
Miss_rate(tst)	:14.2857
ARL				:3.26744

------Generation 0------
Rule  1: 3052, Class:  2, CF:0.989899, Len:  3, Fitness_tra: 20
Rule  2: 5500, Class:  0, CF:0.84127, Len:  2, Fitness_tra: 28
Rule  3: 0620, Class:  2, CF:0.740806, Len:  2, Fitness_tra: 27
Rule  4: 0602, Class:  2, CF:0.739809, Len:  2, Fitness_tra: 9
Rule  5: 0050, Class:  2, CF:0.359281, Len:  1, Fitness_tra: 14
Rule  6: 4003, Class:  0, CF:0.576642, Len:  2, Fitness_tra: 20
Rule  7: 5200, Class:  0, CF:0.668731, Len:  2, Fitness_tra: 15
Rule  8: 0340, Class:  2, CF:0.547445, Len:  2, Fitness_tra: 12
Rule  9: b006, Class:  0, CF:0.409836, Len:  2, Fitness_tra: 13
Rule 10: 3142, Class:  2, CF:0.958917, Len:  4, Fitness_tra: 1
Rule 11: 5203, Class:  0, CF:0.977528, Len:  3, Fitness_tra: 11
Rule 12: 0325, Class:  2, CF:0.980198, Len:  3, Fitness_tra: 7
Rule 13: 2431, Class:  0, CF:0.962825, Len:  4, Fitness_tra: 4
Rule 14: 0490, Class:  2, CF:0.403509, Len:  2, Fitness_tra: 8
Rule 15: 1213, Class:  0, CF:0.738333, Len:  4, Fitness_tra: 4
Rule 16: 2211, Class:  0, CF:0.917425, Len:  4, Fitness_tra: 6
Rule 17: 1142, Class:  2, CF:0.835863, Len:  4, Fitness_tra: 4
Rule 18: 3115, Class:  2, CF:0.860355, Len:  4, Fitness_tra: 1
Rule 19: 4211, Class:  0, CF:0.846748, Len:  4, Fitness_tra: 5
Rule 20: 3151, Class:  2, CF:0.850064, Len:  4, Fitness_tra: 2
Rule 21: 4231, Class:  0, CF:0.962547, Len:  4, Fitness_tra: 0
Rule 22: 2441, Class:  0, CF:0.680426, Len:  4, Fitness_tra: 5
Rule 23: 7534, Class:  0, CF:0.96, Len:  4, Fitness_tra: 2
Rule 24: 1511, Class:  0, CF:0.673291, Len:  4, Fitness_tra: 2
Rule 25: 2456, Class:  0, CF:0.793372, Len:  4, Fitness_tra: 4
Rule 26: 5000, Class:  0, CF:0.323353, Len:  1, Fitness_tra: 6
Rule 27: 4161, Class:  0, CF:0.662624, Len:  4, Fitness_tra: 2
Rule 28: 2113, Class:  0, CF:0.734229, Len:  4, Fitness_tra: 4
Rule 29: 6614, Class:  2, CF:0.88961, Len:  4, Fitness_tra: 0
Rule 30: 2131, Class:  0, CF:0.750378, Len:  4, Fitness_tra: 4
Rule 31: 5035, Class:  0, CF:0.478261, Len:  3, Fitness_tra: 3
Rule 32: 4163, Class:  0, CF:0.859206, Len:  4, Fitness_tra: 3
Rule 33: 1532, Class:  0, CF:0.357647, Len:  4, Fitness_tra: 0
Rule 34: 2133, Class:  0, CF:0.899485, Len:  4, Fitness_tra: 3
Rule 35: 5364, Class:  0, CF:0.670455, Len:  4, Fitness_tra: 2
Rule 36: b353, Class:  2, CF:0.851852, Len:  4, Fitness_tra: 2
Rule 37: 5400, Class:  0, CF:0.425373, Len:  2, Fitness_tra: 1
Rule 38: 5413, Class:  0, CF:0.993958, Len:  4, Fitness_tra: 2
Rule 39: 2416, Class:  0, CF:0.974124, Len:  4, Fitness_tra: 2
Rule 40: 4233, Class:  0, CF:0.993827, Len:  4, Fitness_tra: 2
Rule 41: 0252, Class:  2, CF:0.442922, Len:  3, Fitness_tra: 2
Rule 42: 5111, Class:  0, CF:0.654793, Len:  4, Fitness_tra: 1
Rule 43: 0035, Class:  0, CF:0.0521327, Len:  2, Fitness_tra: 0
Rule 44: 5263, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 45: 2111, Class:  0, CF:0.516906, Len:  4, Fitness_tra: 1
Rule 46: 2322, Class:  2, CF:0.89519, Len:  4, Fitness_tra: 0
Rule 47: 6211, Class:  0, CF:0.1479, Len:  4, Fitness_tra: 0
Rule 48: 1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5300, Class:  2, CF:0.0805687, Len:  2, Fitness_tra: 0
Rule 50: 0700, Class:  2, CF:0.00694444, Len:  1, Fitness_tra: 0
Rule 51: 1613, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0035, Class:  0, CF:0.0521327, Len:  2, Fitness_tra: 0
Rule 53: 1f31, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0205, Class:  2, CF:0.0396476, Len:  2, Fitness_tra: -1
Rule 55: 1343, Class:  2, CF:0.232258, Len:  4, Fitness_tra: 0
Rule 56: 1311, Class:  2, CF:0.0242113, Len:  4, Fitness_tra: 0
Rule 57: 9153, Class:  0, CF:0.0881612, Len:  4, Fitness_tra: 0
