------Generation 0------
Rule  1: 11141, Class:  0, CF:0.0121157, Len:  5, Fitness_tra: 0
Rule  2: 52c21, Class:  1, CF:0.668397, Len:  5, Fitness_tra: 0
Rule  3: 5514b, Class:  0, CF:0.449528, Len:  5, Fitness_tra: 0
Rule  4: 32121, Class:  1, CF:0.490567, Len:  5, Fitness_tra: 0
Rule  5: 558b4, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 311b2, Class:  0, CF:0.174373, Len:  5, Fitness_tra: 0
Rule  7: 91122, Class:  2, CF:0.977379, Len:  5, Fitness_tra: 0
Rule  8: 18114, Class:  0, CF:0.518913, Len:  5, Fitness_tra: 0
Rule  9: 81441, Class:  0, CF:0.22397, Len:  5, Fitness_tra: 0
Rule 10: 151b2, Class:  1, CF:0.45681, Len:  5, Fitness_tra: 0
Rule 11: 152b2, Class:  1, CF:0.870127, Len:  5, Fitness_tra: 0
Rule 12: 5524b, Class:  0, CF:0.036709, Len:  5, Fitness_tra: 0
Rule 13: 0b000, Class:  0, CF:0.687476, Len:  1, Fitness_tra: 54
Rule 14: 51827, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 0c000, Class:  0, CF:0.598909, Len:  1, Fitness_tra: 7
Rule 16: 1147b, Class:  0, CF:0.20957, Len:  5, Fitness_tra: 0
Rule 17: 2517b, Class:  0, CF:0.00864806, Len:  5, Fitness_tra: 0
Rule 18: 52477, Class:  2, CF:0.132736, Len:  5, Fitness_tra: 0
Rule 19: 23524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 522b1, Class:  0, CF:0.313362, Len:  5, Fitness_tra: 0
Rule 21: 15112, Class:  1, CF:0.636544, Len:  5, Fitness_tra: 0
Rule 22: 31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d5211, Class:  1, CF:0.568362, Len:  5, Fitness_tra: 0
Rule 24: 0c700, Class:  0, CF:0.454184, Len:  2, Fitness_tra: 0
Rule 25: 5c722, Class:  0, CF:0.8596, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: -10
Rule 27: 00000, Class:  0, CF:0.395349, Len:  0, Fitness_tra: 0
Rule 28: 311b7, Class:  0, CF:0.174373, Len:  5, Fitness_tra: 0
Rule 29: 15c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 12214, Class:  0, CF:0.351169, Len:  5, Fitness_tra: 0
Rule 31: 51c11, Class:  1, CF:0.337795, Len:  5, Fitness_tra: 0
