------Generation 0------
Rule  1: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  2: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  3: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  4: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  5: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  6: 117, Class:  0, CF:0.363305, Len:  3, Fitness_tra: 1
Rule  7: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  8: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  9: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 10: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 11: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 12: 881, Class:  1, CF:0.117854, Len:  3, Fitness_tra: 18
Rule 13: 71b, Class:  0, CF:0.469486, Len:  3, Fitness_tra: 2
Rule 14: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 16: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 19: 171, Class:  1, CF:0.18798, Len:  3, Fitness_tra: 53
Rule 20: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 21: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 23: 552, Class:  0, CF:0.236134, Len:  3, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 26: 214, Class:  0, CF:0.532906, Len:  3, Fitness_tra: 0
Rule 27: 00b, Class:  0, CF:0.409461, Len:  1, Fitness_tra: -25
Rule 28: 537, Class:  0, CF:0.634458, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: d44, Class:  0, CF:0.50115, Len:  3, Fitness_tra: 1
Rule 33: e31, Class:  0, CF:0.757634, Len:  3, Fitness_tra: -2
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 020, Class:  1, CF:0.0228348, Len:  1, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 484, Class:  0, CF:0.549203, Len:  3, Fitness_tra: 1
Rule 43: 221, Class:  1, CF:0.0991475, Len:  3, Fitness_tra: 19
Rule 44: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 47: 008, Class:  0, CF:0.483862, Len:  1, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 53: 5c4, Class:  0, CF:0.653009, Len:  3, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 55: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 56: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 57: e62, Class:  0, CF:0.962488, Len:  3, Fitness_tra: 0
Rule 58: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 59: 005, Class:  0, CF:0.576717, Len:  1, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 63: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 64: 122, Class:  0, CF:0.386904, Len:  3, Fitness_tra: 0
Rule 65: 317, Class:  0, CF:0.111422, Len:  3, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 69: 532, Class:  0, CF:0.559905, Len:  3, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 71: d84, Class:  0, CF:0.404549, Len:  3, Fitness_tra: 0
Rule 72: d3b, Class:  0, CF:0.589724, Len:  3, Fitness_tra: -1
Rule 73: 187, Class:  0, CF:0.416051, Len:  3, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 76: 78b, Class:  0, CF:0.439326, Len:  3, Fitness_tra: 0
Rule 77: 912, Class:  0, CF:0.557414, Len:  3, Fitness_tra: 0
Rule 78: 221, Class:  1, CF:0.0991475, Len:  3, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
