------Generation 0------
Rule  1: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  2: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  3: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  4: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  5: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  6: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  7: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  8: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule  9: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 10: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 11: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 12: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 13: 17b, Class:  0, CF:0.246783, Len:  3, Fitness_tra: -3
Rule 14: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 15: 1d7, Class:  0, CF:0.348856, Len:  3, Fitness_tra: -1
Rule 16: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 21: 661, Class:  1, CF:0.411142, Len:  3, Fitness_tra: 18
Rule 22: 584, Class:  0, CF:0.416244, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 26: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:7.21645e-16, Len:  0, Fitness_tra: 0
