------Generation 0------
Rule  1: 857, Class:  0, CF:0.289875, Len:  3, Fitness_tra: 1
Rule  2: 1cb, Class:  0, CF:0.320293, Len:  3, Fitness_tra: 1
Rule  3: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  4: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  5: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  6: 122, Class:  0, CF:0.402862, Len:  3, Fitness_tra: 0
Rule  7: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  8: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule  9: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 10: 008, Class:  0, CF:0.378451, Len:  1, Fitness_tra: -1
Rule 11: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 12: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 13: 008, Class:  0, CF:0.378451, Len:  1, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 15: 221, Class:  1, CF:0.082793, Len:  3, Fitness_tra: 20
Rule 16: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 18: 0e0, Class:  0, CF:0.0422348, Len:  1, Fitness_tra: -2
Rule 19: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 20: d34, Class:  0, CF:0.504282, Len:  3, Fitness_tra: 0
Rule 21: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 25: 122, Class:  0, CF:0.402862, Len:  3, Fitness_tra: 0
Rule 26: 500, Class:  0, CF:0.0937552, Len:  1, Fitness_tra: -1
Rule 27: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 28: 2b2, Class:  0, CF:0.363235, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 551, Class:  1, CF:0.382708, Len:  3, Fitness_tra: 18
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: 311, Class:  1, CF:0.22346, Len:  3, Fitness_tra: 4
Rule 33: c22, Class:  0, CF:0.378723, Len:  3, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 36: 1c7, Class:  0, CF:0.419382, Len:  3, Fitness_tra: 0
Rule 37: c00, Class:  1, CF:0.00849287, Len:  1, Fitness_tra: 0
Rule 38: 1d4, Class:  0, CF:0.304683, Len:  3, Fitness_tra: -1
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 882, Class:  0, CF:0.377424, Len:  3, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 44: 611, Class:  1, CF:0.384332, Len:  3, Fitness_tra: 26
Rule 45: 1d2, Class:  0, CF:0.304683, Len:  3, Fitness_tra: 0
Rule 46: 937, Class:  0, CF:0.674801, Len:  3, Fitness_tra: 0
Rule 47: 112, Class:  0, CF:0.412102, Len:  3, Fitness_tra: 1
Rule 48: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 131, Class:  1, CF:0.131168, Len:  3, Fitness_tra: 9
Rule 51: 157, Class:  0, CF:0.36888, Len:  3, Fitness_tra: -3
Rule 52: dc2, Class:  0, CF:0.51661, Len:  3, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 54: 717, Class:  0, CF:0.428707, Len:  3, Fitness_tra: 3
Rule 55: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 56: 191, Class:  0, CF:0.0842675, Len:  3, Fitness_tra: -1
Rule 57: 11b, Class:  0, CF:0.282532, Len:  3, Fitness_tra: -2
Rule 58: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 60: e11, Class:  0, CF:0.616309, Len:  3, Fitness_tra: 0
Rule 61: 1c1, Class:  1, CF:0.0138255, Len:  3, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 63: 9e7, Class:  0, CF:0.272107, Len:  3, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 67: 400, Class:  0, CF:0.0122039, Len:  1, Fitness_tra: 0
Rule 68: 8c4, Class:  0, CF:0.501287, Len:  3, Fitness_tra: -3
Rule 69: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 71: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 77: 300, Class:  1, CF:0.073206, Len:  1, Fitness_tra: 4
Rule 78: 217, Class:  0, CF:0.502436, Len:  3, Fitness_tra: 2
Rule 79: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 82: 1b1, Class:  1, CF:0.299934, Len:  3, Fitness_tra: 44
Rule 83: d00, Class:  0, CF:0.0206097, Len:  1, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 88: 1c7, Class:  0, CF:0.419382, Len:  3, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
