------Generation 0------
Rule  1: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: b14221bb12, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 722183b22b, Class:  2, CF:0.995223, Len: 10, Fitness_tra: 0
Rule  5: 1172412741, Class:  2, CF:0.149888, Len: 10, Fitness_tra: -12
Rule  6: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: b7b45311b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 211436741b, Class:  4, CF:0.966559, Len: 10, Fitness_tra: -1
Rule  9: b417c32241, Class:  2, CF:0.907672, Len: 10, Fitness_tra: 0
Rule 10: 11b45e1bbb, Class:  1, CF:0.472065, Len: 10, Fitness_tra: -20
Rule 11: 18b4137227, Class:  4, CF:0.983453, Len: 10, Fitness_tra: 0
Rule 12: 7724561b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1111237b14, Class:  2, CF:0.285477, Len: 10, Fitness_tra: -169
Rule 14: 2147c91bbb, Class:  0, CF:0.997168, Len: 10, Fitness_tra: 0
Rule 15: 17b25f1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1414167412, Class:  4, CF:0.884178, Len: 10, Fitness_tra: -1
Rule 18: 1127511b71, Class:  1, CF:0.0707765, Len: 10, Fitness_tra: 2
Rule 19: 7b225eb122, Class:  2, CF:0.999175, Len: 10, Fitness_tra: 0
Rule 20: 4771214477, Class:  2, CF:0.912425, Len: 10, Fitness_tra: 0
Rule 21: b114831222, Class:  2, CF:0.936827, Len: 10, Fitness_tra: 0
Rule 22: 7b128322b4, Class:  2, CF:0.944653, Len: 10, Fitness_tra: 0
Rule 23: 72445abbb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 744221b117, Class:  2, CF:0.179548, Len: 10, Fitness_tra: 0
Rule 25: b541217142, Class:  2, CF:0.964551, Len: 10, Fitness_tra: -2
Rule 26: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 29212e2bb7, Class:  1, CF:0.894615, Len: 10, Fitness_tra: 0
Rule 28: 7147c5247b, Class:  2, CF:0.969739, Len: 10, Fitness_tra: 0
Rule 29: 2777c14442, Class:  2, CF:0.993202, Len: 10, Fitness_tra: 0
Rule 30: 4147c12227, Class:  2, CF:0.99284, Len: 10, Fitness_tra: 0
